"Date","Variation","Volume Devise Total","Cours Ajuste","Volume Ajuste Total","Cours Normal","Volume Normal Total"
"2018-02-14","-4","11565915","2400","4901","2400","4901"
"2018-02-13","4.17","5197500","2500","2080","2500","2080"
"2018-02-12","4.35","54821000","2400","23270","2400","23270"
"2018-02-09","0","4245250","2300","1859","2300","1859"
"2018-02-08","0","126500","2300","55","2300","55"
"2018-02-07","0.22","1227815","2300","546","2300","546"
"2018-02-06","-0.22","158355","2295","69","2295","69"
"2018-02-05","0","906445","2300","401","2300","401"
"2018-02-02","-0.22","609575","2300","265","2300","265"
"2018-02-01","0","52240","2305","23","2305","23"
"2018-01-31","7.21","1529050","2305","665","2305","665"
"2018-01-30","-6.52","1063575","2150","490","2150","490"
"2018-01-29","-0.22","115100","2300","50","2300","50"
"2018-01-26","7.46","2480180","2305","1076","2305","1076"
"2018-01-25","-7.34","2468195","2145","1147","2145","1147"
"2018-01-24","-7.4","3178615","2315","1341","2315","1341"
"2018-01-23","2.04","1804550","2500","730","2500","730"
"2018-01-22","1.03","1675150","2450","681","2450","681"
"2018-01-19","0","467050","2425","190","2425","190"
"2018-01-18","1.04","1363825","2425","568","2425","568"
"2018-01-17","0","312000","2400","130","2400","130"
"2018-01-16","-3.81","453600","2400","189","2400","189"
"2018-01-15","0","712980","2495","303","2495","303"
"2018-01-12","-0.2","487495","2495","195","2495","195"
"2018-01-11","0","100000","2500","40","2500","40"
"2018-01-10","4.17","149455","2500","60","2500","60"
"2018-01-09","-4","1032410","2400","427","2400","427"
"2018-01-08","-3.29","807780","2500","322","2500","322"
"2018-01-05","-0.19","1273920","2585","509","2585","509"
"2018-01-04","-7.33","2630120","2590","1013","2590","1013"
"2018-01-03","-6.68","1553450","2795","555","2795","555"
"2018-01-02","-3.39","269750","2995","90","2995","90"
"2017-12-29","-0.64","61970","3100","20","3100","20"
"2017-12-28","4","4134560","3120","1421","3120","1421"
"2017-12-27","3.45","2247300","3000","771","3000","771"
"2017-12-26","3.57","1641180","2900","631","2900","631"
"2017-12-22","0","2728500","2800","1010","2800","1010"
"2017-12-21","0","56102700","2800","20739","2800","20739"
"2017-12-20","0","168500","2800","60","2800","60"
"2017-12-19","-3.45","1760700","2800","641","2800","641"
"2017-12-15","3.57","5240500","2900","1939","2900","1939"
"2017-12-14","3.7","28000","2800","10","2800","10"
"2017-12-13","0","121500","2700","45","2700","45"
"2017-12-12","0","3688780","2700","1376","2700","1376"
"2017-12-11","-6.9","162000","2700","60","2700","60"
"2017-12-08","0","400200","2900","138","2900","138"
"2017-12-07","0","232000","2900","80","2900","80"
"2017-12-06","0","40600","2900","14","2900","14"
"2017-12-05","4.5","290000","2900","100","2900","100"
"2017-12-04","-7.5","31775","2775","11","2775","11"
"2017-11-30","3.45","875000","3000","310","3000","310"
"2017-11-29","1.75","759000","2900","270","2900","270"
"2017-11-28","-5","607900","2850","211","2850","211"
"2017-11-27","5.26","15000","3000","5","3000","5"
"2017-11-24","5.56","3554950","2850","1286","2850","1286"
"2017-11-23","5.06","576500","2700","223","2700","223"
"2017-11-22","-7.39","4195140","2570","1632","2570","1632"
"2017-11-21","-7.35","283375","2775","99","2775","99"
"2017-11-20","-3.39","628160","2995","206","2995","206"
"2017-11-17","-0.64","1067130","3100","366","3100","366"
"2017-11-16","0","124800","3120","40","3120","40"
"2017-11-13","-0.79","1170875","3120","375","3120","375"
"2017-11-10","-7.36","113220","3145","36","3145","36"
"2017-11-09","4.78","438470","3395","133","3395","133"
"2017-11-08","-4.14","177975","3240","55","3240","55"
"2017-11-07","-7.4","376380","3380","108","3380","108"
"2017-11-06","-0.82","113800","3650","32","3650","32"
"2017-11-03","0","18400","3680","5","3680","5"
"2017-11-02","-0.41","136210","3680","37","3680","37"
"2017-10-31","-0.14","234645","3695","66","3695","66"
"2017-10-30","0","7400","3700","2","3700","2"
"2017-10-27","0","495700","3700","141","3700","141"
"2017-10-26","0","51800","3700","14","3700","14"
"2017-10-25","0","33300","3700","9","3700","9"
"2017-10-23","5.71","92850","3700","25","3700","25"
"2017-10-20","-6.29","374950","3500","104","3500","104"
"2017-10-19","-0.4","302535","3735","81","3735","81"
"2017-10-18","0","150000","3750","40","3750","40"
"2017-10-17","-1.32","702500","3750","187","3750","187"
"2017-10-16","-3.8","165300","3800","42","3800","42"
"2017-10-13","5.33","55300","3950","14","3950","14"
"2017-10-12","7.14","671320","3750","193","3750","193"
"2017-10-11","-4.89","1667150","3500","454","3500","454"
"2017-10-10","-7.42","1060860","3680","270","3680","270"
"2017-10-09","7.43","4251725","3975","1071","3975","1071"
"2017-10-06","-7.5","629800","3700","162","3700","162"
"2017-10-05","0","302150","4000","75","4000","75"
"2017-10-04","3.9","74080","4000","18","4000","18"
"2017-10-03","0","519875","3850","135","3850","135"
"2017-10-02","-7.45","257300","3850","62","3850","62"
"2017-09-29","4.13","268320","4160","67","4160","67"
"2017-09-28","-3.97","87925","3995","22","3995","22"
"2017-09-27","0","533280","4160","127","4160","127"
"2017-09-26","7.49","29120","4160","7","4160","7"
"2017-09-25","-7.19","601360","3870","149","3870","149"
"2017-09-22","-6.92","238200","4170","54","4170","54"
"2017-09-21","7.43","210840","4480","49","4480","49"
"2017-09-20","-0.12","393585","4170","93","4170","93"
"2017-09-19","-7.43","179300","4175","41","4175","41"
"2017-09-18","0","180400","4510","40","4510","40"
"2017-09-15","-6.72","130790","4510","29","4510","29"
"2017-09-14","0.73","1212195","4835","265","4835","265"
"2017-09-13","0.1","642000","4800","140","4800","140"
"2017-09-12","-0.1","345350","4795","72","4795","72"
"2017-09-11","6.67","422250","4800","95","4800","95"
"2017-09-08","-2.7","4853500","4500","1077","4500","1077"
"2017-09-07","-7.5","709110","4625","145","4625","145"
"2017-09-06","0","855050","5000","171","5000","171"
"2017-09-05","0","75000","5000","15","5000","15"
"2017-09-04","0","485000","5000","97","5000","97"
"2017-08-31","0","994750","5000","215","5000","215"
"2017-08-30","-1.96","879200","5000","176","5000","176"
"2017-08-29","2","76500","5100","15","5100","15"
"2017-08-28","-3.85","919475","5000","177","5000","177"
"2017-08-25","0","265200","5200","51","5200","51"
"2017-08-24","-1.79","1826620","5200","351","5200","351"
"2017-08-23","0","1086225","5295","205","5295","205"
"2017-08-22","-0.09","1064575","5295","201","5295","201"
"2017-08-21","-1.85","1160700","5300","219","5300","219"
"2017-08-18","-1.82","1081300","5400","202","5400","202"
"2017-08-17","1.85","1155000","5500","210","5500","210"
"2017-08-16","-3.49","2513270","5400","455","5400","455"
"2017-08-14","-1.76","1221630","5595","218","5595","218"
"2017-08-11","1.7","1971175","5695","355","5695","355"
"2017-08-10","-3.45","2653200","5600","467","5600","467"
"2017-08-09","0","1747825","5800","319","5800","319"
"2017-08-08","0","2257920","5800","394","5800","394"
"2017-08-04","0","2331135","5800","402","5800","402"
"2017-08-03","1.75","3280100","5800","576","5800","576"
"2017-08-02","-1.72","1491920","5700","261","5700","261"
"2017-08-01","-3.33","3955090","5800","666","5800","666"
"2017-07-31","5.26","783100","6000","131","6000","131"
"2017-07-28","3.64","195200","5700","34","5700","34"
"2017-07-27","5.77","267100","5500","49","5500","49"
"2017-07-25","0","624000","5200","120","104000","6"
"2017-07-24","1.31","912000","5200","180","104000","9"
"2017-07-21","-2","1129205","5133","220","102655","11"
"2017-07-18","0.02","1152205","5238","220","104750","11"
"2017-07-17","0","725470","5237","140","104745","7"
"2017-07-14","0","104745","5237","20","104745","1"
"2017-07-12","-3.02","104745","5237","20","104745","1"
"2017-06-30","1.89","954000","5400","180","108000","9"
"2017-06-29","5.14","811740","5300","160","106000","8"
"2017-06-28","0","100820","5041","20","100820","1"
"2017-06-27","-7.5","201640","5041","40","100820","2"
"2017-06-21","-0.91","108990","5450","20","108990","1"
"2017-06-09","4.76","26395240","5500","5260","110000","263"
"2017-06-08","0","210000","5250","40","105000","2"
"2017-06-07","-4.55","105000","5250","20","105000","1"
"2017-06-02","-2.6","550000","5500","100","110000","5"
"2017-05-26","0","338835","5647","60","112945","3"
"2017-05-24","-7.5","1129450","5647","200","112945","10"
"2017-05-17","-7.5","1221000","6105","200","122100","10"
"2017-05-12","1.62","1468110","6600","240","131995","12"
"2017-05-11","3.1","1208560","6495","200","129900","10"
"2017-05-09","3.06","1104120","6300","180","126000","9"
"2017-05-08","-2.97","2949300","6113","480","122265","24"
"2017-05-05","-0.08","1136150","6300","180","126000","9"
"2017-05-04","-2.25","630500","6305","100","126100","5"
"2017-05-03","-3.73","645000","6450","100","129000","5"
"2017-04-25","0","1965960","6700","300","134000","15"
"2017-04-14","0","1548000","6700","240","134000","12"
"2017-04-13","0.6","4420520","6700","680","134000","34"
"2017-04-12","-7.5","4395600","6660","660","133200","33"
"2017-03-24","0","2674795","7200","400","143995","20"
"2017-03-22","-0.69","7934500","7200","1140","144000","57"
"2017-03-17","-1","9630695","7250","1400","145000","70"
"2017-03-06","0","292900","7323","40","146450","2"
"2017-03-03","-0.03","1263550","7323","180","146450","9"
"2017-03-01","-0.34","2186125","7325","320","146500","16"
"2017-02-24","-2","889500","7350","120","147000","6"
"2017-02-23","0","1500000","7500","200","150000","10"
"2017-02-22","0","3749005","7500","500","150000","25"
"2017-02-21","0","37498750","7500","5000","149995","250"
"2017-02-15","0","150000","7500","20","150000","1"
"2017-02-14","0","1762500","7500","240","150000","12"
"2017-02-13","0","1725500","7500","240","150000","12"
"2017-02-09","0","900000","7500","120","150000","6"
"2017-02-08","-2.6","4432500","7500","620","150000","31"
"2017-02-02","0","450500","7700","60","154000","3"
"2017-02-01","-1.6","3805100","7700","520","154000","26"
"2017-01-31","-6.85","156500","7825","20","156500","1"
"2017-01-16","-3.45","168000","8400","20","168000","1"
"2016-12-22","-0.49","37061980","8700","4580","174000","229"
"2016-12-08","-2.86","1040750","8743","120","174850","6"
"2016-11-29","2.86","8434000","9000","940","180000","47"
"2016-11-28","0","525000","8750","60","175000","3"
"2016-11-25","6.06","2172300","8750","260","175000","13"
"2016-11-22","0","4125000","8250","500","165000","25"
"2016-11-18","3.13","1964900","8250","240","165000","12"
"2016-11-17","6.67","6808000","8000","900","160000","45"
"2016-11-16","-6.25","451000","7500","60","150000","3"
"2016-11-14","-2.44","1919750","8000","240","159995","12"
"2016-10-28","-0.61","164000","8200","20","164000","1"
"2016-10-27","0","660000","8250","80","165000","4"
"2016-10-26","3.13","165000","8250","20","165000","1"
"2016-10-25","0","1280000","8000","160","160000","8"
"2016-10-24","0","640000","8000","80","160000","4"
"2016-10-21","4.23","12126500","8000","1580","160000","79"
"2016-10-20","-0.97","5833010","7675","760","153500","38"
"2016-10-19","-1.9","41984050","7750","5320","155000","266"
"2016-10-18","0","1258005","7900","160","158000","8"
"2016-10-14","0","940000","7900","120","158000","6"
"2016-10-13","0","1580000","7900","200","158000","10"
"2016-10-12","0","1580000","7900","200","158000","10"
"2016-10-11","0.64","790000","7900","100","158000","5"
"2016-10-10","0.64","2041000","7850","260","157000","13"
"2016-10-07","0.58","2184000","7800","280","156000","14"
"2016-10-06","0","6855470","7755","880","155105","44"
"2016-10-05","0.06","12481500","7755","1600","155100","80"
"2016-09-30","-3.13","1550000","7750","200","155000","10"
"2016-09-29","0","800000","8000","100","160000","5"
"2016-09-28","2.46","14275300","8000","1800","160000","90"
"2016-09-27","0.09","1097300","7808","140","156150","7"
"2016-09-26","-0.01","936150","7801","120","156025","6"
"2016-09-23","0.67","946775","7802","120","156030","6"
"2016-09-22","-0.64","148180000","7750","19120","155000","956"
"2016-09-21","0.65","312000","7800","40","156000","2"
"2016-09-20","-6.91","325038325","7750","41880","155000","2094"
"2016-09-14","0.3","832500","8325","100","166500","5"
"2016-09-13","-2.35","830025","8300","100","166005","5"
"2016-09-08","3.03","4494985","8500","540","170000","27"
"2016-09-07","1.54","990000","8250","120","165000","6"
"2016-09-05","-4.41","5754040","8125","700","162505","35"
"2016-09-02","3.34","1020000","8500","120","170000","6"
"2016-09-01","0.3","822505","8225","100","164505","5"
"2016-08-31","0","1968000","8200","240","164000","12"
"2016-08-30","-3.53","14076430","8200","1720","164000","86"
"2016-08-29","0","5270000","8500","620","170000","31"
"2016-08-26","0","1518000","8500","180","170000","9"
"2016-08-25","0","510000","8500","60","170000","3"
"2016-08-24","0","2720000","8500","320","170000","16"
"2016-08-23","-2.98","340000","8500","40","170000","2"
"2016-08-19","6.83","1169455","8761","140","175225","7"
"2016-08-18","0.01","21812140","8201","2660","164010","133"
"2016-08-16","-6.4","328000","8200","40","164000","2"
"2016-08-11","7.5","17848500","8761","2040","175225","102"
"2016-08-10","0","1630025","8150","200","163000","10"
"2016-08-09","0.62","326000","8150","40","163000","2"
"2016-08-05","-0.63","3248080","8100","400","162000","20"
"2016-08-04","1.25","3586300","8151","440","163015","22"
"2016-08-03","-0.62","808000","8050","100","161000","5"
"2016-08-02","4.52","162000","8100","20","162000","1"
"2016-07-27","0","7750250","7750","1000","155005","50"
"2016-07-26","0.91","35725000","7750","4640","155000","232"
"2016-07-25","0.03","43008000","7680","5600","153600","280"
"2016-07-22","-7.49","767750","7678","100","153550","5"
"2016-07-21","0","166000","8300","20","166000","1"
"2016-07-20","-0.3","2646600","8300","320","166000","16"
"2016-07-19","-0.06","4995000","8325","600","166500","30"
"2016-07-18","-2","9163000","8330","1100","166600","55"
"2016-07-15","-5.56","170000","8500","20","170000","1"
"2016-07-13","0","3060000","9000","340","180000","17"
"2016-07-12","0","1080000","9000","120","180000","6"
"2016-07-11","-3.23","1086000","9000","120","180000","6"
"2016-07-08","-4.62","1674025","9300","180","186000","9"
"2016-07-04","1.55","5454030","9750","560","195000","28"
"2016-07-01","-0.51","1920255","9601","200","192015","10"
"2016-06-30","-1.03","193000","9650","20","193000","1"
"2016-06-28","1.04","1755000","9750","180","195000","9"
"2016-06-27","0","772000","9650","80","193000","4"
"2016-06-24","0.26","193000","9650","20","193000","1"
"2016-06-23","0","1155000","9625","120","192500","6"
"2016-06-21","0","9817500","9625","1020","192500","51"
"2016-06-20","0.22","3461740","9625","360","192500","18"
"2016-06-16","1.09","2494800","9604","260","192080","13"
"2016-06-15","-1.08","5564920","9500","580","190000","29"
"2016-06-13","-2","2120720","9604","220","192080","11"
"2016-06-10","0","196000","9800","20","196000","1"
"2016-06-09","0","588200","9800","60","196000","3"
"2016-06-08","0.51","788000","9800","80","196000","4"
"2016-06-07","0","195000","9750","20","195000","1"
"2016-06-06","0","390000","9750","40","195000","2"
"2016-06-03","-5.34","1180150","9750","120","195000","6"
"2016-06-02","-1.9","3708005","10300","360","206000","18"
"2016-05-31","-1.41","630000","10500","60","210000","3"
"2016-05-30","-0.93","19129000","10650","1780","213000","89"
"2016-05-27","0.47","128143295","10750","11920","215005","596"
"2016-05-26","0.9","86270200","10700","8100","214000","405"
"2016-05-25","-7.02","2333100","10605","220","212100","11"
"2016-05-24","7.5","228115","11406","20","228115","1"
"2016-05-23","1.05","131655025","10610","12440","212200","622"
"2016-05-18","1.94","420000","10500","40","210000","2"
"2016-05-13","0.44","5150125","10300","500","206005","25"
"2016-05-11","-6.93","410200","10255","40","205100","2"
"2016-05-10","7.5","20926375","11019","2060","220375","103"
"2016-05-09","5.12","1570070","10250","160","205000","8"
"2016-05-06","-2.49","10142305","9751","1040","195010","52"
"2016-05-04","2.56","2355000","10000","240","200000","12"
"2016-05-03","1.04","13648005","9750","1400","195000","70"
"2016-04-28","-3.02","579000","9650","60","193000","3"
"2016-04-26","0","1990000","9950","200","199000","10"
"2016-04-22","2.97","24559880","9950","2520","199000","126"
"2016-04-21","-2.88","772765","9663","80","193255","4"
"2016-04-20","4.19","597000","9950","60","199000","3"
"2016-04-14","0","20055500","9550","2100","191000","105"
"2016-04-13","0","1910000","9550","200","191000","10"
"2016-04-11","-4.5","4408000","9550","460","191000","23"
"2016-04-08","0","8600000","10000","860","200000","43"
"2016-04-07","3.09","3840000","10000","400","200000","20"
"2016-04-05","0","1164000","9700","120","194000","6"
"2016-04-04","0","194000","9700","20","194000","1"
"2016-04-01","0.78","38800000","9700","4000","194000","200"
"2016-03-31","-6.1","38500000","9625","4000","192500","200"
"2016-03-30","0","820000","10250","80","205000","4"
"2016-03-29","0.49","266667380","10250","25720","205000","1286"
"2016-03-24","7.37","408000","10200","40","204000","2"
"2016-03-21","0","5113000","9500","540","190000","27"
"2016-03-17","0","2089960","9500","220","190000","11"
"2016-03-16","-1.55","3330000","9500","340","190000","17"
"2016-03-14","1.58","47092000","9650","4880","193000","244"
"2016-03-11","0","190005","9500","20","190005","1"
"2016-03-07","0","15960000","9500","1680","190000","84"
"2016-03-04","0","18999110","9500","2000","190000","100"
"2016-03-03","2.7","569985","9500","60","189995","3"
"2016-02-29","1.09","13929000","9250","1520","185000","76"
"2016-02-26","0","914985","9150","100","182995","5"
"2016-02-24","2.23","18619300","9150","2080","183000","104"
"2016-02-23","-2.98","1448500","8950","160","179000","8"
"2016-02-22","-2.89","47650000","9225","5180","184500","259"
"2016-02-18","0","2089900","9500","220","190000","11"
"2016-02-16","0","35339990","9500","3720","190000","186"
"2016-02-12","-1.55","2090000","9500","220","190000","11"
"2016-02-11","1.58","58286000","9650","6040","193000","302"
"2016-02-09","0","570000","9500","60","190000","3"
"2016-02-08","0","15010000","9500","1580","190000","79"
"2016-02-05","0","95000000","9500","10000","190000","500"
"2016-02-04","0","47172000","9500","4920","190000","246"
"2016-02-02","0","14246000","9500","1480","190000","74"
"2016-02-01","-1.55","16340000","9500","1720","190000","86"
"2016-01-26","1.58","11818530","9650","1240","193000","62"
"2016-01-25","6.74","15269525","9500","1700","190000","85"
"2016-01-20","-0.56","178000","8900","20","178000","1"
"2016-01-18","0","537000","8950","60","179000","3"
"2016-01-14","7.19","1611000","8950","180","179000","9"
"2016-01-13","-4.57","4843000","8350","580","167000","29"
"2016-01-12","-2.78","700000","8750","80","175000","4"
"2016-01-08","0.5","7540200","9000","840","180000","42"
"2016-01-07","-0.5","1432500","8955","160","179100","8"
"2016-01-06","0.06","213909300","9000","24000","180000","1200"
"2015-12-30","1.07","179900","8995","20","179900","1"
"2015-12-29","1.71","2670000","8900","300","178000","15"
"2015-12-23","-2.23","1400000","8750","160","175000","8"
"2015-12-21","0.56","6234000","8950","700","179000","35"
"2015-12-18","0","7120000","8900","800","178000","40"
"2015-12-17","0","2136000","8900","240","178000","12"
"2015-12-16","0","5696000","8900","640","178000","32"
"2015-12-15","-1.11","3918000","8900","440","178000","22"
"2015-12-14","0","13590000","9000","1520","180000","76"
"2015-12-11","0","360000","9000","40","180000","2"
"2015-12-10","0","1800000","9000","200","180000","10"
"2015-12-09","4.05","7187000","9000","800","180000","40"
"2015-12-08","0","2249000","8650","260","173000","13"
"2015-12-07","0","865000","8650","100","173000","5"
"2015-12-04","0.29","7602500","8650","900","173000","45"
"2015-12-03","1.47","23287500","8625","2700","172500","135"
"2015-12-02","0","170000","8500","20","170000","1"
"2015-12-01","0","1870010","8500","220","170000","11"
"2015-11-30","0","340000","8500","40","170000","2"
"2015-11-27","3.03","9975000","8500","1180","170000","59"
"2015-11-26","0.98","82665000","8250","10020","165000","501"
"2015-11-24","7.5","25774960","8170","3380","163390","169"
"2015-11-23","7.42","9819675","7600","1300","151995","65"
"2015-11-20","0","249035000","7075","35200","141500","1760"
"2015-11-17","1.07","28300000","7075","4000","141500","200"
"2015-11-16","2.94","2100000","7000","300","140000","15"
"2015-11-13","0","136005","6800","20","136005","1"
"2015-11-12","0","680000","6800","100","136000","5"
"2015-11-10","3.82","5032000","6800","740","136000","37"
"2015-11-09","0","24350865","6550","3720","131000","186"
"2015-11-05","0","3536730","6550","540","130990","27"
"2015-11-04","2.34","654950","6550","100","130990","5"
"2015-11-03","0","1024005","6400","160","128000","8"
"2015-11-02","2.4","2560000","6400","400","128000","20"
"2015-10-30","-3.85","125005","6250","20","125005","1"
"2015-10-29","4","1300000","6500","200","130000","10"
"2015-10-28","0","13500400","6250","2160","125000","108"
"2015-10-27","3.31","2470000","6250","400","125000","20"
"2015-10-26","0.75","121005000","6050","20000","121005","1000"
"2015-10-23","-0.74","66057750","6005","11000","120105","550"
"2015-10-22","0","1573000","6050","260","121000","13"
"2015-10-21","0.83","8560005","6050","1420","121000","71"
"2015-10-16","0","13440015","6000","2240","120000","112"
"2015-10-15","0","239990","6000","40","119995","2"
"2015-10-09","0","720000","6000","120","120000","6"
"2015-10-07","6.67","480000","6000","80","120000","4"
"2015-10-06","0","562500","5625","100","112500","5"
"2015-10-05","0","12570000","5625","2200","112500","110"
"2015-09-30","0","9675000","5625","1720","112500","86"
"2015-09-29","-5.46","2281575","5625","400","112505","20"
"2015-09-23","-0.83","714000","5950","120","119000","6"
"2015-09-22","0","1200000","6000","200","120000","10"
"2015-09-21","-4.02","120000","6000","20","120000","1"
"2015-09-16","4.18","17831120","6251","2880","125010","144"
"2015-09-15","-4","35745005","6000","5720","120005","286"
"2015-09-14","-0.02","15000000","6250","2400","125000","120"
"2015-09-10","0.02","6375660","6251","1020","125010","51"
"2015-09-09","0","16625675","6250","2660","125005","133"
"2015-09-08","0","1375000","6250","220","125000","11"
"2015-09-07","0","9573495","6250","1540","125000","77"
"2015-09-04","4.17","14037500","6250","2300","125000","115"
"2015-09-03","0","21360000","6000","3560","120000","178"
"2015-08-31","0","4200000","6000","700","120000","35"
"2015-08-27","1.47","27820795","6000","4640","120000","232"
"2015-08-26","0","2010335","5913","340","118255","17"
"2015-08-24","7.51","4309395","5913","740","118255","37"
"2015-08-21","0","2200100","5500","400","110005","20"
"2015-08-19","4.76","6702000","5500","1220","110000","61"
"2015-08-18","4.48","5452000","5250","1040","105000","52"
"2015-08-17","1.52","703500","5025","140","100500","7"
"2015-08-12","0","4554000","4950","920","99000","46"
"2015-08-11","0","891000","4950","180","99000","9"
"2015-08-10","0.71","19800000","4950","4000","99000","200"
"2015-08-06","0.1","884700","4915","180","98300","9"
"2015-07-31","0","1178400","4910","240","98200","12"
"2015-07-30","0.2","38101600","4910","7760","98200","388"
"2015-07-27","0.2","11937800","4900","2440","98000","122"
"2015-07-23","0","391200","4890","80","97800","4"
"2015-07-16","-0.71","1273500","4890","260","97800","13"
"2015-07-10","-1.99","7494000","4925","1520","98500","76"
"2015-07-09","-4.29","3015000","5025","600","100500","30"
"2015-07-08","0","1050000","5250","200","105000","10"
"2015-07-07","2.14","16275000","5250","3100","105000","155"
"2015-07-06","2.8","16756400","5140","3260","102800","163"
"2015-07-02","0","400000","5000","80","100000","4"
"2015-07-01","0","1100000","5000","220","100000","11"
"2015-06-30","-0.1","100000","5000","20","100000","1"
"2015-06-23","0.1","300300","5005","60","100100","3"
"2015-06-22","0","200000","5000","40","100000","2"
"2015-06-18","0","1700000","5000","340","100000","17"
"2015-06-17","0","1500000","5000","300","100000","15"
"2015-06-16","0","600000","5000","120","100000","6"
"2015-06-15","1.52","200000","5000","40","100000","2"
"2015-06-11","0.49","197000","4925","40","98500","2"
"2015-06-08","0.02","6860700","4901","1400","98010","70"
"2015-06-03","1.85","392000","4900","80","98000","4"
"2015-06-02","0.12","5772600","4811","1200","96210","60"
"2015-06-01","0","1249365","4805","260","96105","13"
"2015-05-29","0.1","1057100","4805","220","96100","11"
"2015-05-27","0.08","9638700","4800","2000","96000","100"
"2015-05-26","7.51","2589705","4796","540","95915","27"
"2015-05-22","7.49","1430950","4461","340","89225","17"
"2015-05-18","0","2905000","4150","700","83000","35"
"2015-05-13","0","498000","4150","120","83000","6"
"2015-05-12","4.98","486000","4150","120","83000","6"
"2015-05-08","0.08","79050","3953","20","79050","1"
"2015-05-05","0","1620050","3950","400","79005","20"
"2015-04-30","0","632000","3950","160","79000","8"
"2015-04-29","1.28","6078000","3950","1520","79000","76"
"2015-04-27","-2.5","2340000","3900","600","78000","30"
"2015-04-23","0","80000","4000","20","80000","1"
"2015-04-17","2.56","239985","4000","60","79995","3"
"2015-04-14","0","1403990","3900","360","78000","18"
"2015-04-09","0","10140000","3900","2600","78000","130"
"2015-04-07","0","156000","3900","40","78000","2"
"2015-04-03","2.63","468000","3900","120","78000","6"
"2015-04-02","-1.3","76005","3800","20","76005","1"
"2015-04-01","0","31955000","3850","8300","77000","415"
"2015-03-31","-1.28","154000","3850","40","77000","2"
"2015-03-30","0","7712000","3900","1980","78000","99"
"2015-03-27","0","624000","3900","160","78000","8"
"2015-03-26","0","390000","3900","100","78000","5"
"2015-03-25","0","29328000","3900","7520","78000","376"
"2015-03-24","-2.38","1326000","3900","340","78000","17"
"2015-03-23","-0.13","3116100","3995","780","79900","39"
"2015-03-20","0","479500","4000","120","80000","6"
"2015-03-18","0","16240000","4000","4060","80000","203"
"2015-03-17","0","1600000","4000","400","80000","20"
"2015-03-16","-5.33","8000000","4000","2000","80000","100"
"2015-03-13","-1.74","19050000","4225","4500","84500","225"
"2015-03-12","0","430000","4300","100","86000","5"
"2015-03-05","0","428800","4300","100","86000","5"
"2015-03-02","7.5","860000","4300","200","86000","10"
"2015-02-26","0","400000","4000","100","80000","5"
"2015-02-25","3.15","480000","4000","120","80000","6"
"2015-02-24","-0.05","20098200","3878","5180","77550","259"
"2015-02-23","0.08","1241300","3880","320","77600","16"
"2015-02-16","0.03","5582160","3877","1440","77530","72"
"2015-02-13","-3.1","3643440","3876","940","77520","47"
"2015-02-11","0","240000","4000","60","80000","3"
"2015-02-04","0","160000","4000","40","80000","2"
"2015-02-03","0","400000","4000","100","80000","5"
"2015-01-30","4.55","4481000","4000","1160","80000","58"
"2015-01-29","0.03","153030","3826","40","76515","2"
"2015-01-23","0","1536500","3825","400","76500","20"
"2015-01-22","0","918000","3825","240","76500","12"
"2015-01-21","0","3825000","3825","1000","76500","50"
"2015-01-19","-1.92","1147500","3825","300","76500","15"
"2015-01-15","4.7","1560000","3900","400","78000","20"
"2015-01-06","0.4","4425600","3725","1180","74500","59"
"2014-12-26","0.13","148400","3710","40","74200","2"
"2014-12-23","-5.48","4223700","3705","1140","74100","57"
"2014-12-22","-2","1805000","3920","460","78400","23"
"2014-12-17","2.56","4914610","4000","1320","80000","66"
"2014-12-15","-2.5","234000","3900","60","78000","3"
"2014-12-11","0.55","160000","4000","40","80000","2"
"2014-12-09","0","6204900","3978","1560","79550","78"
"2014-12-08","7.51","1034150","3978","260","79550","13"
"2014-11-28","-0.54","888000","3700","240","74000","12"
"2014-11-20","1.92","2678400","3720","720","74400","36"
"2014-11-19","0","73000","3650","20","73000","1"
"2014-11-18","1.39","730335","3650","200","73000","10"
"2014-11-12","0","936065","3600","260","72005","13"
"2014-11-11","-1.37","3615000","3600","1000","72000","50"
"2014-11-10","0","292000","3650","80","73000","4"
"2014-11-06","0","219000","3650","60","73000","3"
"2014-11-05","1.39","584000","3650","160","73000","8"
"2014-11-04","-0.55","360025","3600","100","72005","5"
"2014-11-03","1.97","14552350","3620","4020","72400","201"
"2014-10-30","-0.98","8529700","3550","2380","71000","119"
"2014-10-29","-4.4","71690","3585","20","71690","1"
"2014-10-24","-3.23","1609000","3750","420","75000","21"
"2014-10-23","-0.64","465000","3875","120","77500","6"
"2014-10-22","-1.27","1716000","3900","440","78000","22"
"2014-10-21","0","789855","3950","200","78995","10"
"2014-10-20","0","36574710","3950","9260","79000","463"
"2014-10-17","0","17303000","3950","4380","79000","219"
"2014-10-16","-1.25","319000","3950","80","79000","4"
"2014-10-13","0","2560000","4000","640","80000","32"
"2014-10-10","0","160000","4000","40","80000","2"
"2014-10-09","0","14560000","4000","3640","80000","182"
"2014-09-30","0","160000","4000","40","80000","2"
"2014-09-29","-0.62","80000","4000","20","80000","1"
"2014-09-24","3.21","644000","4025","160","80500","8"
"2014-09-23","1.27","390025","3900","100","78005","5"
"2014-09-19","-0.62","77015","3851","20","77015","1"
"2014-09-18","-4.32","1550000","3875","400","77500","20"
"2014-09-17","0","4050000","4050","1000","81000","50"
