"Date","Variation","Volume Devise Total","Cours Ajuste","Volume Ajuste Total","Cours Normal","Volume Normal Total"
"2021-12-07","-6.67","325700","700","464","700","464"
"2021-12-06","4.17","1213000","750","1657","750","1657"
"2021-12-03","2.86","5040","720","7","720","7"
"2021-12-02","-3.45","35800","700","50","700","50"
"2021-12-01","0","113825","725","157","725","157"
"2021-11-30","0","1183050","725","1670","725","1670"
"2021-11-29","-2.68","520950","725","713","725","713"
"2021-11-26","0","12665","745","17","745","17"
"2021-11-25","0","76040","745","102","745","102"
"2021-11-24","0","22350","745","30","745","30"
"2021-11-23","-0.67","44900","745","60","745","60"
"2021-11-22","0","268825","750","361","750","361"
"2021-11-19","0.67","1763560","750","2350","750","2350"
"2021-11-18","-0.67","484250","745","650","745","650"
"2021-11-17","-2.6","113560","750","151","750","151"
"2021-11-16","0","326840","770","432","770","432"
"2021-11-12","2.67","4357540","770","5808","770","5808"
"2021-11-11","0","1784975","750","2387","750","2387"
"2021-11-10","0.67","5758255","750","8221","750","8221"
"2021-11-09","0","168995","745","231","745","231"
"2021-11-05","3.47","172825","745","240","745","240"
"2021-11-04","0.7","1138425","720","1588","720","1588"
"2021-11-03","0","35035","715","49","715","49"
"2021-10-29","0","189475","715","265","715","265"
"2021-10-28","2.14","118690","715","166","715","166"
"2021-10-27","-2.1","58800","700","84","700","84"
"2021-10-26","0","1564420","715","2188","715","2188"
"2021-10-25","-0.69","748620","715","1048","715","1048"
"2021-10-22","-2.7","320580","720","438","720","438"
"2021-10-21","-0.67","67800","740","95","740","95"
"2021-10-20","3.47","531185","745","713","745","713"
"2021-10-19","7.46","136365","720","203","720","203"
"2021-10-15","0.75","217920","670","325","670","325"
"2021-10-14","2.31","198480","665","303","665","303"
"2021-10-13","-1.52","175205","650","269","650","269"
"2021-10-12","1.54","381300","660","578","660","578"
"2021-10-11","-3.7","1067300","650","1642","650","1642"
"2021-10-08","0","26750","675","40","675","40"
"2021-10-06","0","13500","675","20","675","20"
"2021-10-05","-0.74","4347700","675","6631","675","6631"
"2021-10-04","2.26","583345","680","877","680","877"
"2021-10-01","0.76","72650","665","110","665","110"
"2021-09-30","-0.75","115850","660","175","660","175"
"2021-09-29","0","446880","665","672","665","672"
"2021-09-28","-2.21","154430","665","232","665","232"
"2021-09-27","4.62","71690","680","108","680","108"
"2021-09-24","0","3664050","650","5637","650","5637"
"2021-09-23","-2.99","1676300","650","2613","650","2613"
"2021-09-22","-2.9","240960","670","354","670","354"
"2021-09-21","-0.72","3354660","690","5079","690","5079"
"2021-09-20","0","105620","695","151","695","151"
"2021-09-17","0","491365","695","707","695","707"
"2021-09-16","0","492425","695","705","695","705"
"2021-09-15","0","1337875","695","1925","695","1925"
"2021-09-14","6.92","171945","695","251","695","251"
"2021-09-13","0","2411815","650","3672","650","3672"
"2021-09-10","0","615875","650","943","650","943"
"2021-09-08","-0.76","1048400","650","1610","650","1610"
"2021-09-07","0","864875","655","1295","655","1295"
"2021-09-06","0","702140","655","1068","655","1068"
"2021-09-03","1.55","239760","655","366","655","366"
"2021-09-02","4.03","107375","645","167","645","167"
"2021-09-01","0","845680","620","1364","620","1364"
"2021-08-31","-3.88","1240000","620","2000","620","2000"
"2021-08-30","-0.77","1433045","645","2221","645","2221"
"2021-08-27","0","349700","650","538","650","538"
"2021-08-26","0","103290","650","158","650","158"
"2021-08-25","0","3250","650","5","650","5"
"2021-08-24","0","927450","650","1443","650","1443"
"2021-08-23","0","739550","650","1135","650","1135"
"2021-08-20","0","53300","650","82","650","82"
"2021-08-19","5.69","886565","650","1441","650","1441"
"2021-08-18","-6.82","2460650","615","3923","615","3923"
"2021-08-17","-2.22","1148985","660","1710","660","1710"
"2021-08-16","-2.88","202415","675","297","675","297"
"2021-08-13","0","1390","695","2","695","2"
"2021-08-12","0","32665","695","47","695","47"
"2021-08-11","0","109810","695","158","695","158"
"2021-08-10","0","60715","695","88","695","88"
"2021-08-09","-0.71","1029655","695","1487","695","1487"
"2021-08-06","-2.1","840340","700","1196","700","1196"
"2021-08-05","-0.69","122910","715","171","715","171"
"2021-08-04","4.35","151010","720","217","720","217"
"2021-08-02","2.22","52200","690","76","690","76"
"2021-07-30","-2.17","475295","675","703","675","703"
"2021-07-29","0.73","262400","690","380","690","380"
"2021-07-28","-0.72","353710","685","516","685","516"
"2021-07-27","-1.43","682295","690","987","690","987"
"2021-07-26","0","195300","700","279","700","279"
"2021-07-23","0","608300","700","869","700","869"
"2021-07-22","0","455955","700","651","700","651"
"2021-07-21","0","583100","700","833","700","833"
"2021-07-19","4.48","36200","700","51","700","51"
"2021-07-16","-0.74","276915","670","416","670","416"
"2021-07-15","-0.74","289750","675","431","675","431"
"2021-07-14","-4.23","310080","680","456","680","456"
"2021-07-13","0","35500","710","50","710","50"
"2021-07-12","0","921735","710","1254","710","1254"
"2021-07-09","6.77","208460","710","296","710","296"
"2021-07-08","0.76","116890","665","176","665","176"
"2021-07-07","0","132000","660","200","660","200"
"2021-07-06","2.33","188955","660","289","660","289"
"2021-07-05","-3.73","121380","645","188","645","188"
"2021-07-02","3.88","104150","670","155","670","155"
"2021-07-01","-5.15","966200","645","1477","645","1477"
"2021-06-30","4.62","196635","680","289","680","289"
"2021-06-29","-6.47","298500","650","430","650","430"
"2021-06-28","-0.71","118450","695","170","695","170"
"2021-06-25","-4.76","339800","700","485","700","485"
"2021-06-24","-0.68","1274040","735","1764","735","1764"
"2021-06-23","0","478780","740","647","740","647"
"2021-06-22","0","901660","740","1225","740","1225"
"2021-06-21","3.5","51650","740","69","740","69"
"2021-06-18","-6.54","1167200","715","1598","715","1598"
"2021-06-17","0","1099850","765","1440","765","1440"
"2021-06-16","6.99","748195","765","984","765","984"
"2021-06-15","-7.14","965595","715","1302","715","1302"
"2021-06-14","6.94","391250","770","531","770","531"
"2021-06-11","7.46","259020","720","361","720","361"
"2021-06-10","7.2","1347340","670","2052","670","2052"
"2021-06-09","0","997965","625","1605","625","1605"
"2021-06-08","6.84","342900","625","559","625","559"
"2021-06-07","7.34","204755","585","353","585","353"
"2021-06-04","-4.39","1085910","545","1912","545","1912"
"2021-06-03","4.59","1562900","570","2755","570","2755"
"2021-06-02","0.93","172845","545","318","545","318"
"2021-06-01","0.93","185900","540","345","540","345"
"2021-05-31","-0.93","543995","535","1008","535","1008"
"2021-05-28","0","70740","540","131","540","131"
"2021-05-27","0","187400","540","360","540","360"
"2021-05-26","0","825250","540","1565","540","1565"
"2021-05-25","-4.42","1051670","540","1933","540","1933"
"2021-05-21","0","385875","565","695","565","695"
"2021-05-20","2.73","1110650","565","1981","565","1981"
"2021-05-19","0","2727430","550","4795","550","4795"
"2021-05-18","1.85","620750","550","1125","550","1125"
"2021-05-17","-6.09","373625","540","690","540","690"
"2021-05-14","6.48","160625","575","296","575","296"
"2021-05-11","0","424740","540","781","540","781"
"2021-05-10","-0.92","26219185","540","48549","540","48549"
"2021-05-07","6.86","2103195","545","3866","545","3866"
"2021-05-06","7.37","799170","510","1567","510","1567"
"2021-05-05","6.74","3556325","475","7487","475","7487"
"2021-05-04","7.23","152190","445","342","445","342"
"2021-05-03","6.41","124915","415","301","415","301"
"2021-04-30","6.85","4290","390","11","390","11"
"2021-04-29","7.35","2190","365","6","365","6"
"2021-04-28","6.25","7820","340","23","340","23"
"2021-04-27","6.67","4150660","320","13833","320","13833"
"2021-04-26","7.14","1601100","300","5337","300","5337"
"2021-04-23","-6.67","575","280","2","280","2"
"2021-04-22","7.14","387710","300","1402","300","1402"
"2021-04-21","-5.08","1140","280","4","280","4"
"2021-04-20","-1.67","295","295","1","295","1"
"2021-04-19","0","171300","300","571","300","571"
"2021-04-16","0","10453250","300","34844","300","34844"
"2021-04-15","-6.25","156280","300","519","300","519"
"2021-04-14","6.67","320","320","1","320","1"
"2021-04-09","5.26","174000","300","580","300","580"
"2021-04-08","-5","21285","285","71","285","71"
"2021-04-06","0","360000","300","1200","300","1200"
"2021-04-02","3.45","75000","300","250","300","250"
"2021-04-01","7.41","44950","290","155","290","155"
"2021-03-29","0","16470","270","61","270","61"
"2021-03-24","-3.57","107730","270","399","270","399"
"2021-03-19","0","280000","280","1000","280","1000"
"2021-03-16","5.66","280","280","1","280","1"
"2021-03-12","-5.36","873175","265","3295","265","3295"
"2021-03-10","-6.67","5605000","280","20000","280","20000"
"2021-03-03","0","390000","300","1300","300","1300"
"2021-03-02","7.14","3000","300","10","300","10"
"2021-02-25","0","14000","280","50","280","50"
"2021-02-19","-6.67","566900","280","1990","280","1990"
"2021-02-18","-1.64","60000","300","200","300","200"
"2021-02-15","1.67","30500","305","100","305","100"
"2021-02-11","-6.25","90000","300","300","300","300"
"2021-02-05","6.67","11200","320","35","320","35"
"2021-02-01","0","480600","300","1602","300","1602"
"2021-01-26","0","930000","300","3100","300","3100"
"2021-01-22","0","30000","300","100","300","100"
"2021-01-20","0","30000","300","100","300","100"
"2021-01-12","0","30000","300","100","300","100"
"2021-01-08","7.14","120000","300","400","300","400"
"2020-12-31","-6.67","764040","280","2620","280","2620"
"2020-12-29","0","90000","300","300","300","300"
"2020-12-28","0","301800","300","1006","300","1006"
"2020-12-24","1.69","22500","300","75","300","75"
"2020-12-23","5.36","61180","295","204","295","204"
"2020-12-22","0","364000","280","1300","280","1300"
"2020-12-21","0","211400","280","755","280","755"
"2020-12-18","0","14000","280","50","280","50"
"2020-12-17","0","1006600","280","3595","280","3595"
"2020-12-16","0","1400","280","5","280","5"
"2020-12-15","0","1386280","280","4951","280","4951"
"2020-12-11","0","141400","280","505","280","505"
"2020-12-09","1.82","26600","280","95","280","95"
"2020-12-03","0","2255000","275","8200","275","8200"
"2020-11-23","0","8250","275","30","275","30"
"2020-11-20","0","1181125","275","4295","275","4295"
"2020-11-19","0","55000","275","200","275","200"
"2020-11-17","0","1375","275","5","275","5"
"2020-11-16","0","1375","275","5","275","5"
"2020-11-13","0","1017700","275","3640","275","3640"
"2020-11-11","0","145750","275","530","275","530"
"2020-11-10","0","17875","275","65","275","65"
"2020-11-05","0","5500","275","20","275","20"
"2020-11-04","5.77","82500","275","300","275","300"
"2020-10-27","0","6760","260","26","260","26"
"2020-10-16","0","7800","260","30","260","30"
"2020-09-30","0","5926770","260","21552","260","21552"
"2020-09-29","6.12","981560","260","4006","260","4006"
"2020-09-25","6.52","1470","245","6","245","6"
"2020-09-22","6.98","4600","230","20","230","20"
"2020-09-18","7.5","4300","215","20","215","20"
"2020-09-03","2.56","295000","200","1550","200","1550"
"2020-09-02","5.41","282500","195","1500","195","1500"
"2020-08-31","5.71","4175800","185","22627","185","22627"
"2020-08-27","-2.78","8400","175","48","175","48"
"2020-08-21","-2.7","15660","180","87","180","87"
"2020-08-18","0","46250","185","250","185","250"
"2020-08-14","-7.5","125550","185","675","185","675"
"2020-08-13","5.26","4000","200","20","200","20"
"2020-08-03","-5","38000","190","200","190","200"
"2020-07-29","-2.44","20000","200","100","200","100"
"2020-07-13","-6.82","25830","205","126","205","126"
"2020-07-10","-2.22","2200","220","10","220","10"
"2020-07-07","-6.25","2250","225","10","225","10"
"2020-07-06","0","23040","240","96","240","96"
"2020-07-01","2.13","960000","240","4000","240","4000"
"2020-06-15","0","42300","235","180","235","180"
"2020-06-12","-2.08","470","235","2","235","2"
"2020-06-09","-4","240000","240","1000","240","1000"
"2020-06-05","2.04","750000","250","3000","250","3000"
"2020-06-02","0","122500","245","500","245","500"
"2020-05-27","4.26","24500","245","100","245","100"
"2020-05-22","6.82","70500","235","300","235","300"
"2020-05-15","0","212380","220","964","220","964"
"2020-05-13","0","75460","220","343","220","343"
"2020-05-12","0","660000","220","3000","220","3000"
"2020-05-07","0","405460","220","1843","220","1843"
"2020-05-06","-6.38","41140","220","187","220","187"
"2020-05-04","0","108100","235","460","235","460"
"2020-04-21","0","62040","235","264","235","264"
"2020-04-09","0","31255","235","133","235","133"
"2020-03-24","0","192230","235","818","235","818"
"2020-03-20","0","229360","235","976","235","976"
"2020-03-19","-6","38775","235","165","235","165"
"2020-03-10","0","393750","250","1575","250","1575"
"2020-03-05","0","3750","250","15","250","15"
"2020-02-26","0","2785000","250","11140","250","11140"
"2020-02-20","-7.41","150000","250","600","250","600"
"2020-02-14","-6.9","5970","270","21","270","21"
"2020-02-11","0","11600","290","40","290","40"
"2020-02-10","0","107300","290","370","290","370"
"2020-02-07","0","29000","290","100","290","100"
"2020-02-03","0","269700","290","930","290","930"
"2020-01-31","0","2900","290","10","290","10"
"2020-01-29","3.57","29000","290","100","290","100"
"2020-01-27","1.82","82000","280","300","280","300"
"2020-01-22","5.77","133000","275","500","275","500"
"2020-01-21","6.12","26000","260","100","260","100"
"2020-01-15","-5.77","245","245","1","245","1"
"2020-01-07","0","45500","260","175","260","175"
"2020-01-06","0","1002560","260","3856","260","3856"
"2020-01-03","0","26000","260","100","260","100"
"2020-01-02","6.12","55640","260","214","260","214"
"2019-12-30","6.52","2450","245","10","245","10"
"2019-12-24","4.55","20010","230","87","230","87"
"2019-12-23","7.32","44000","220","200","220","200"
"2019-12-10","0","51250","205","250","205","250"
"2019-12-09","-2.38","20500","205","100","205","100"
"2019-12-06","5","21000","210","100","210","100"
"2019-12-02","0","2000","200","10","200","10"
"2019-11-26","5.26","61000","200","305","200","305"
"2019-11-22","0","38950","190","205","190","205"
"2019-11-19","5.56","9500","190","50","190","50"
"2019-11-18","-5.26","72000","180","400","180","400"
"2019-11-14","5.56","8550","190","45","190","45"
"2019-11-05","0","11340","180","63","180","63"
"2019-10-30","0","18000","180","100","180","100"
"2019-10-21","0","22140","180","123","180","123"
"2019-10-16","0","48600","180","270","180","270"
"2019-10-15","0","117180","180","651","180","651"
"2019-10-11","0","116820","180","649","180","649"
"2019-10-10","0","9000","180","50","180","50"
"2019-10-07","0","18000","180","100","180","100"
"2019-10-03","-2.7","34470","180","187","180","187"
"2019-10-02","0","34195","185","185","185","185"
"2019-10-01","5.71","95680","185","528","185","528"
"2019-09-27","0","79975","175","457","175","457"
"2019-09-26","0","142975","175","817","175","817"
"2019-09-25","0","149025","175","833","175","833"
"2019-09-18","-5.41","70000","175","400","175","400"
"2019-09-17","0","31265","185","169","185","169"
"2019-09-16","2.78","7685","185","41","185","41"
"2019-09-12","2.86","1800","180","10","180","10"
"2019-09-03","-2.78","31135","175","175","175","175"
"2019-08-27","0","113620","180","634","180","634"
"2019-08-23","0","263880","180","1466","180","1466"
"2019-08-22","0","7920","180","44","180","44"
"2019-08-21","-2.7","226080","180","1256","180","1256"
"2019-08-19","0","37185","185","201","185","201"
"2019-08-16","0","1850","185","10","185","10"
"2019-08-14","0","76775","185","415","185","415"
"2019-08-02","0","76775","185","415","185","415"
"2019-08-01","0","15725","185","85","185","85"
"2019-07-29","0","185","185","1","185","1"
"2019-07-26","0","66785","185","361","185","361"
"2019-07-25","0","68450","185","370","185","370"
"2019-07-24","2.78","24050","185","130","185","130"
"2019-07-18","5.88","24120","180","134","180","134"
"2019-07-17","0","38890","170","232","170","232"
"2019-07-16","0","51000","170","300","170","300"
"2019-07-09","0","17250","170","100","170","100"
"2019-07-01","0","525300","170","3090","170","3090"
"2019-06-28","0","68000","170","400","170","400"
"2019-06-26","0","3092810","170","18193","170","18193"
"2019-06-25","0","1700","170","10","170","10"
"2019-06-21","0","11900","170","70","170","70"
"2019-06-19","0","1700","170","10","170","10"
"2019-06-18","-2.86","38760","170","228","170","228"
"2019-06-14","-2.78","41125","175","235","175","235"
"2019-06-13","-2.7","268200","180","1490","180","1490"
"2019-06-12","0","128760","185","696","185","696"
"2019-06-11","0","186850","185","1010","185","1010"
"2019-06-07","0","129500","185","700","185","700"
"2019-06-06","0","17575","185","95","185","95"
"2019-06-05","2.78","9250","185","50","185","50"
"2019-06-03","0","1800","180","10","180","10"
"2019-05-31","2.86","234540","180","1303","180","1303"
"2019-05-29","-2.78","13125","175","75","175","75"
"2019-05-28","-2.7","77940","180","433","180","433"
"2019-05-27","0","82695","185","447","185","447"
"2019-05-23","0","5180","185","28","185","28"
"2019-05-22","0","52910","185","286","185","286"
"2019-05-21","5.71","20350","185","110","185","110"
"2019-05-20","-2.78","122500","175","700","175","700"
"2019-05-17","0","18000","180","100","180","100"
"2019-05-15","0","5940","180","33","180","33"
"2019-05-13","5.88","18000","180","100","180","100"
"2019-05-09","0","340000","170","2000","170","2000"
"2019-05-08","-5.56","694350","170","4055","170","4055"
"2019-05-07","0","6300","180","35","180","35"
"2019-05-06","2.86","45900","180","255","180","255"
"2019-05-03","-2.78","11725","175","67","175","67"
"2019-05-02","0","54000","180","300","180","300"
"2019-04-30","0","54000","180","300","180","300"
"2019-04-29","0","4505400","180","25030","180","25030"
"2019-04-25","0","369360","180","2052","180","2052"
"2019-04-24","2.86","36000","180","200","180","200"
"2019-04-18","0","137625","175","783","175","783"
"2019-04-17","0","13125","175","75","175","75"
"2019-04-15","0","323750","175","1850","175","1850"
"2019-04-11","0","84000","175","480","175","480"
"2019-04-10","6.06","12425","175","71","175","71"
"2019-04-09","-2.94","10890","165","66","165","66"
"2019-04-08","3.03","1700","170","10","170","10"
"2019-04-03","-5.71","16500","165","100","165","100"
"2019-04-02","6.06","25500","175","150","175","150"
"2019-04-01","-2.94","33000","165","200","165","200"
"2019-03-28","0","34000","170","200","170","200"
"2019-03-27","0","28400","170","170","170","170"
"2019-03-25","0","16150","170","95","170","95"
"2019-03-22","0","170","170","1","170","1"
"2019-03-21","0","65620","170","386","170","386"
"2019-03-20","0","2550","170","15","170","15"
"2019-03-19","0","15980","170","94","170","94"
"2019-03-18","6.25","14280","170","84","170","84"
"2019-03-15","0","13600","160","85","160","85"
"2019-03-14","0","32000","160","200","160","200"
"2019-03-13","0","52000","160","325","160","325"
"2019-03-12","0","48000","160","300","160","300"
"2019-03-11","-5.88","11760","160","73","160","73"
"2019-03-06","0","17000","170","100","170","100"
"2019-02-28","6.25","37740","170","222","170","222"
"2019-02-25","6.67","39000","160","250","160","250"
"2019-02-22","0","5022305","150","33450","150","33450"
"2019-02-14","-6.25","8091610","150","53944","150","53944"
"2019-02-13","-3.03","213120","160","1332","160","1332"
"2019-02-12","0","9405","165","57","165","57"
"2019-02-11","-2.94","11955","165","72","165","72"
"2019-02-08","0","126820","170","746","170","746"
"2019-02-07","0","7990","170","47","170","47"
"2019-02-05","3.03","1700","170","10","170","10"
"2019-02-04","-2.94","7425","165","45","165","45"
"2019-02-01","0","107950","170","635","170","635"
"2019-01-31","3.03","34850","170","205","170","205"
"2019-01-30","-2.94","16500","165","100","165","100"
"2019-01-29","0","13430","170","79","170","79"
"2019-01-22","0","239700","170","1410","170","1410"
"2019-01-18","0","157250","170","925","170","925"
"2019-01-16","0","376380","170","2214","170","2214"
"2019-01-15","0","105400","170","620","170","620"
"2019-01-14","0","34000","170","200","170","200"
"2019-01-11","3.03","7650","170","45","170","45"
"2019-01-10","0","47520","165","288","165","288"
"2019-01-08","-2.94","33500","165","200","165","200"
"2019-01-07","0","7650","170","45","170","45"
"2019-01-04","0","164900","170","970","170","970"
"2019-01-03","0","115770","170","681","170","681"
"2018-12-27","0","19720","170","116","170","116"
"2018-12-26","-2.86","155210","170","913","170","913"
"2018-12-21","2.94","630000","175","3600","175","3600"
"2018-12-20","0","8500","170","50","170","50"
"2018-12-19","-2.86","72650","170","420","170","420"
"2018-12-18","0","126175","175","721","175","721"
"2018-12-17","2.94","13125","175","75","175","75"
"2018-12-14","0","19210","170","113","170","113"
"2018-12-13","-2.86","66300","170","390","170","390"
"2018-12-12","-5.41","212000","175","1200","175","1200"
"2018-12-11","0","1480","185","8","185","8"
"2018-12-10","5.71","41070","185","222","185","222"
"2018-12-07","0","10500","175","60","175","60"
"2018-12-06","0","113565","175","649","175","649"
"2018-12-05","-5.41","367500","175","2100","175","2100"
"2018-12-04","-5.13","33300","185","180","185","180"
"2018-11-30","0","2340","195","12","195","12"
"2018-11-29","0","195","195","1","195","1"
"2018-11-28","0","82290","195","422","195","422"
"2018-11-27","5.41","94575","195","485","195","485"
"2018-11-26","-5.13","116900","185","620","185","620"
"2018-11-23","-7.14","58500","195","300","195","300"
"2018-11-22","-6.67","52500","210","250","210","250"
"2018-11-19","-6.25","25875","225","115","225","115"
"2018-11-13","0","2400","240","10","240","10"
"2018-11-09","0","24000","240","100","240","100"
"2018-11-08","0","14400","240","60","240","60"
"2018-11-07","4.35","131980","240","553","240","553"
"2018-11-05","-2.13","23000","230","100","230","100"
"2018-10-31","0","18800","235","80","235","80"
"2018-10-30","-6","18800","235","80","235","80"
"2018-10-22","-1.96","5250","250","21","250","21"
"2018-10-19","0","20400","255","80","255","80"
"2018-10-18","0","7650","255","30","255","30"
"2018-10-17","6.25","153000","255","600","255","600"
"2018-10-16","-5.88","13950","240","55","240","55"
"2018-10-15","0","12750","255","50","255","50"
"2018-10-12","0","10200","255","40","255","40"
"2018-10-11","-7.27","77500","255","300","255","300"
"2018-10-02","-1.79","1375","275","5","275","5"
"2018-09-27","-1.75","49000","280","175","280","175"
"2018-09-18","0","14250","285","50","285","50"
"2018-09-14","-3.39","4275","285","15","285","15"
"2018-09-13","0","885","295","3","295","3"
"2018-09-12","0","885","295","3","295","3"
"2018-09-07","0","28615","295","97","295","97"
"2018-08-30","0","26550","295","90","295","90"
"2018-08-29","0","24190","295","82","295","82"
"2018-08-28","0","2950","295","10","295","10"
"2018-08-27","0","32450","295","110","295","110"
"2018-08-23","0","27140","295","92","295","92"
"2018-08-20","-1.67","14750","295","50","295","50"
"2018-08-17","7.14","45000","300","150","300","150"
"2018-08-13","-6.67","56000","280","200","280","200"
"2018-08-10","-6.25","285000","300","950","300","950"
"2018-08-09","-1.54","16000","320","50","320","50"
"2018-08-03","0","162500","325","500","325","500"
"2018-08-01","0","32500","325","100","325","100"
"2018-07-31","-2.99","124795","325","383","325","383"
"2018-07-30","4.69","32300","335","100","335","100"
"2018-07-27","-5.88","39900","320","120","320","120"
"2018-07-26","1.49","377060","340","1109","340","1109"
"2018-07-25","-1.47","72065","335","214","335","214"
"2018-07-24","0","11700","340","35","340","35"
"2018-07-23","0","74500","340","225","340","225"
"2018-07-20","6.25","233580","340","687","340","687"
"2018-07-19","6.67","320","320","1","320","1"
"2018-07-17","3.45","60000","300","200","300","200"
"2018-07-16","5.45","19720","290","68","290","68"
"2018-07-13","5.77","89950","275","340","275","340"
"2018-07-12","4","2600","260","10","260","10"
"2018-07-11","-5.66","338650","250","1350","250","1350"
"2018-07-10","6","18050","265","70","265","70"
"2018-07-09","4.17","50000","250","200","250","200"
"2018-07-06","0","1200","240","5","240","5"
"2018-07-05","6.67","12000","240","50","240","50"
"2018-06-29","0","11475","225","51","225","51"
"2018-06-28","2.27","67500","225","300","225","300"
"2018-06-25","7.32","22000","220","100","220","100"
"2018-06-22","-6.82","38918490","205","189843","205","189843"
"2018-06-21","7.32","57520","220","271","220","271"
"2018-06-20","-6.82","22550","205","110","205","110"
"2018-06-19","0","2200","220","10","220","10"
"2018-06-18","0","256990","220","1177","220","1177"
"2018-06-15","-2.22","110000","220","500","220","500"
"2018-06-13","7.14","2250","225","10","225","10"
"2018-06-12","-6.67","131760","210","618","210","618"
"2018-06-08","-4.26","104250","225","460","225","460"
"2018-06-07","-6","195985","235","787","235","787"
"2018-06-06","-7.41","35890","250","143","250","143"
"2018-06-05","-6.9","48510","270","173","270","173"
"2018-06-04","-1.69","58500","290","200","290","200"
"2018-06-01","0","191750","295","650","295","650"
"2018-05-31","-1.67","19470","295","66","295","66"
"2018-05-25","0","181500","300","605","300","605"
"2018-05-24","0","3000","300","10","300","10"
"2018-05-23","-1.64","327900","300","1068","300","1068"
"2018-05-22","-6.15","298800","305","920","305","920"
"2018-05-17","-5.8","94915","325","281","325","281"
"2018-05-16","1.47","138860","345","404","345","404"
"2018-05-15","-2.86","103000","340","300","340","300"
"2018-05-14","0","330015","350","957","350","957"
"2018-05-11","0","10500","350","30","350","30"
"2018-05-09","-5.41","81550","350","233","350","233"
"2018-05-08","2.78","48210","370","131","370","131"
"2018-05-07","2.86","568250","360","1575","360","1575"
"2018-05-04","-6.67","147400","350","394","350","394"
"2018-05-03","1.35","19830","375","52","375","52"
"2018-05-02","5.71","753205","370","2047","370","2047"
"2018-04-30","1.45","64200","350","182","350","182"
"2018-04-27","1.47","27600","345","80","345","80"
"2018-04-26","-6.85","156520","340","458","340","458"
"2018-04-25","-1.35","44380","365","122","365","122"
"2018-04-24","-1.33","423280","370","1173","370","1173"
"2018-04-23","-1.32","37500","375","100","375","100"
"2018-04-20","0","386120","380","1017","380","1017"
"2018-04-19","5.56","3800","380","10","380","10"
"2018-04-18","-5.26","46800","360","130","360","130"
"2018-04-17","0","145920","380","384","380","384"
"2018-04-16","0","3800","380","10","380","10"
"2018-04-13","0","257640","380","678","380","678"
"2018-04-12","-2.56","526925","380","1395","380","1395"
"2018-04-11","1.3","162040","390","420","390","420"
"2018-04-10","-1.28","121520","385","312","385","312"
"2018-04-09","4","362975","390","967","390","967"
"2018-04-06","1.35","47120","375","126","375","126"
"2018-04-05","5.71","168580","370","514","370","514"
"2018-04-04","-6.67","351750","350","1005","350","1005"
"2018-04-03","-5.06","190875","375","505","375","505"
"2018-03-30","-1.25","41550","395","105","395","105"
"2018-03-29","0","88000","400","220","400","220"
"2018-03-28","-5.88","925100","400","2314","400","2314"
"2018-03-27","-6.59","647070","425","1504","425","1504"
"2018-03-26","-7.14","424845","455","915","455","915"
"2018-03-23","6.52","988820","490","2018","490","2018"
"2018-03-22","6.98","2469800","460","5370","460","5370"
"2018-03-21","7.5","1720425","430","4001","430","4001"
"2018-03-20","6.67","332890","400","856","400","856"
"2018-03-19","7.14","77500","375","220","375","220"
"2018-03-16","6.06","309340","350","884","350","884"
"2018-03-15","4.76","945110","330","2892","330","2892"
"2018-03-14","6.78","1008355","315","3217","315","3217"
"2018-03-13","7.27","295","295","1","295","1"
"2018-03-12","5.77","137500","275","500","275","500"
"2018-03-09","6.12","325260","260","1251","260","1251"
"2018-03-08","6.52","245","245","1","245","1"
"2018-03-07","6.98","138920","230","604","230","604"
"2018-03-06","7.5","215","215","1","215","1"
"2018-03-05","5.26","3800","200","19","200","19"
"2018-03-02","5.56","380","190","2","190","2"
"2018-02-27","0","89820","180","499","180","499"
"2018-02-26","0","54000","180","300","180","300"
"2018-02-23","0","1800","180","10","180","10"
"2018-02-22","5.88","5760","180","32","180","32"
"2018-02-20","-5.56","374000","170","2200","170","2200"
"2018-02-19","0","9360","180","52","180","52"
"2018-02-15","0","900","180","5","180","5"
"2018-02-14","0","18360","180","102","180","102"
"2018-02-09","5.88","360","180","2","180","2"
"2018-02-07","0","23800","170","140","170","140"
"2018-02-06","0","28900","170","170","170","170"
"2018-02-05","0","11664040","170","68612","170","68612"
"2018-02-02","-5.56","122400","170","720","170","720"
"2018-02-01","5.88","888100","180","5070","180","5070"
"2018-01-31","-5.56","340000","170","2000","170","2000"
"2018-01-30","0","18000","180","100","180","100"
"2018-01-29","0","36000","180","200","180","200"
"2018-01-26","0","37980","180","211","180","211"
"2018-01-25","0","17100","180","95","180","95"
"2018-01-24","0","1080","180","6","180","6"
"2018-01-19","0","43920","180","244","180","244"
"2018-01-16","5.88","197100","180","1095","180","1095"
"2018-01-12","-5.56","8500","170","50","170","50"
"2018-01-10","0","18000","180","100","180","100"
"2018-01-04","0","81000","180","450","180","450"
"2018-01-03","0","54000","180","300","180","300"
"2017-12-29","0","27000","180","150","180","150"
"2017-12-28","0","145260","180","807","180","807"
"2017-12-27","0","37800","180","210","180","210"
"2017-12-26","0","131760","180","732","180","732"
"2017-12-22","0","54000","180","300","180","300"
"2017-12-20","0","14400","180","80","180","80"
"2017-12-19","0","15120","180","84","180","84"
"2017-12-18","-5.26","27000","180","150","180","150"
"2017-12-15","0","19000","190","100","190","100"
