Période_détail,Période,ABJC_CA_PNB,ABJC_Total Bilan,ABJC_RE_RBE,ABJC_Résultat Net,ABJC_Capitaux propres,BICB_CA_PNB,BICB_Total Bilan,BICB_RE_RBE,BICB_Résultat Net,BICB_Capitaux propres,BICC_CA_PNB,BICC_Total Bilan,BICC_RE_RBE,BICC_Résultat Net,BICC_Capitaux propres,BNBC_CA_PNB,BNBC_Total Bilan,BNBC_RE_RBE,BNBC_Résultat Net,BNBC_Capitaux propres,BOAB_CA_PNB,BOAB_Total Bilan,BOAB_RE_RBE,BOAB_Résultat Net,BOAB_Capitaux propres,BOABF_CA_PNB,BOABF_Total Bilan,BOABF_RE_RBE,BOABF_Résultat Net,BOABF_Capitaux propres,BOAC_CA_PNB,BOAC_Total Bilan,BOAC_RE_RBE,BOAC_Résultat Net,BOAC_Capitaux propres,BOAM_CA_PNB,BOAM_Total Bilan,BOAM_RE_RBE,BOAM_Résultat Net,BOAM_Capitaux propres,BOAN_CA_PNB,BOAN_Total Bilan,BOAN_RE_RBE,BOAN_Résultat Net,BOAN_Capitaux propres,BOAS_CA_PNB,BOAS_Total Bilan,BOAS_RE_RBE,BOAS_Résultat Net,BOAS_Capitaux propres,CABC_CA_PNB,CABC_Total Bilan,CABC_RE_RBE,CABC_Résultat Net,CABC_Capitaux propres,CBIBF_CA_PNB,CBIBF_Total Bilan,CBIBF_RE_RBE,CBIBF_Résultat Net,CBIBF_Capitaux propres,CFAC_CA_PNB,CFAC_Total Bilan,CFAC_RE_RBE,CFAC_Résultat Net,CFAC_Capitaux propres,CIEC_CA_PNB,CIEC_Total Bilan,CIEC_RE_RBE,CIEC_Résultat Net,CIEC_Capitaux propres,ECOC_CA_PNB,ECOC_Total Bilan,ECOC_RE_RBE,ECOC_Résultat Net,ECOC_Capitaux propres,ETIT_CA_PNB,ETIT_Total Bilan,ETIT_RE_RBE,ETIT_Résultat Net,ETIT_Capitaux propres,FTSC_CA_PNB,FTSC_Total Bilan,FTSC_RE_RBE,FTSC_Résultat Net,FTSC_Capitaux propres,LNBB_CA_PNB,LNBB_Total Bilan,LNBB_RE_RBE,LNBB_Résultat Net,LNBB_Capitaux propres,NEIC_CA_PNB,NEIC_Total Bilan,NEIC_RE_RBE,NEIC_Résultat Net,NEIC_Capitaux propres,NSBC_CA_PNB,NSBC_Total Bilan,NSBC_RE_RBE,NSBC_Résultat Net,NSBC_Capitaux propres,NTLC_CA_PNB,NTLC_Total Bilan,NTLC_RE_RBE,NTLC_Résultat Net,NTLC_Capitaux propres,ONTBF_CA_PNB,ONTBF_Total Bilan,ONTBF_RE_RBE,ONTBF_Résultat Net,ONTBF_Capitaux propres,ORAC_CA_PNB,ORAC_Total Bilan,ORAC_RE_RBE,ORAC_Résultat Net,ORAC_Capitaux propres,ORGT_CA_PNB,ORGT_Total Bilan,ORGT_RE_RBE,ORGT_Résultat Net,ORGT_Capitaux propres,PALC_CA_PNB,PALC_Total Bilan,PALC_RE_RBE,PALC_Résultat Net,PALC_Capitaux propres,PRSC_CA_PNB,PRSC_Total Bilan,PRSC_RE_RBE,PRSC_Résultat Net,PRSC_Capitaux propres,SAFC_CA_PNB,SAFC_Total Bilan,SAFC_RE_RBE,SAFC_Résultat Net,SAFC_Capitaux propres,SCRC_CA_PNB,SCRC_Total Bilan,SCRC_RE_RBE,SCRC_Résultat Net,SCRC_Capitaux propres,SDCC_CA_PNB,SDCC_Total Bilan,SDCC_RE_RBE,SDCC_Résultat Net,SDCC_Capitaux propres,SDSC_CA_PNB,SDSC_Total Bilan,SDSC_RE_RBE,SDSC_Résultat Net,SDSC_Capitaux propres,SEMC_CA_PNB,SEMC_Total Bilan,SEMC_RE_RBE,SEMC_Résultat Net,SEMC_Capitaux propres,SGBC_CA_PNB,SGBC_Total Bilan,SGBC_RE_RBE,SGBC_Résultat Net,SGBC_Capitaux propres,SHEC_CA_PNB,SHEC_Total Bilan,SHEC_RE_RBE,SHEC_Résultat Net,SHEC_Capitaux propres,SIBC_CA_PNB,SIBC_Total Bilan,SIBC_RE_RBE,SIBC_Résultat Net,SIBC_Capitaux propres,SICC_CA_PNB,SICC_Total Bilan,SICC_RE_RBE,SICC_Résultat Net,SICC_Capitaux propres,SIVC_CA_PNB,SIVC_Total Bilan,SIVC_RE_RBE,SIVC_Résultat Net,SIVC_Capitaux propres,SLBC_CA_PNB,SLBC_Total Bilan,SLBC_RE_RBE,SLBC_Résultat Net,SLBC_Capitaux propres,SMBC_CA_PNB,SMBC_Total Bilan,SMBC_RE_RBE,SMBC_Résultat Net,SMBC_Capitaux propres,SNTS_CA_PNB,SNTS_Total Bilan,SNTS_RE_RBE,SNTS_Résultat Net,SNTS_Capitaux propres,SOGC_CA_PNB,SOGC_Total Bilan,SOGC_RE_RBE,SOGC_Résultat Net,SOGC_Capitaux propres,SPHC_CA_PNB,SPHC_Total Bilan,SPHC_RE_RBE,SPHC_Résultat Net,SPHC_Capitaux propres,STAC_CA_PNB,STAC_Total Bilan,STAC_RE_RBE,STAC_Résultat Net,STAC_Capitaux propres,STBC_CA_PNB,STBC_Total Bilan,STBC_RE_RBE,STBC_Résultat Net,STBC_Capitaux propres,SVOC_CA_PNB,SVOC_Total Bilan,SVOC_RE_RBE,SVOC_Résultat Net,SVOC_Capitaux propres,TTLC_CA_PNB,TTLC_Total Bilan,TTLC_RE_RBE,TTLC_Résultat Net,TTLC_Capitaux propres,TTLS_CA_PNB,TTLS_Total Bilan,TTLS_RE_RBE,TTLS_Résultat Net,TTLS_Capitaux propres,UNLC_CA_PNB,UNLC_Total Bilan,UNLC_RE_RBE,UNLC_Résultat Net,UNLC_Capitaux propres,UNXC_CA_PNB,UNXC_Total Bilan,UNXC_RE_RBE,UNXC_Résultat Net,UNXC_Capitaux propres
S1,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2015,10798118386.0,8415117319.0,2180387359.0,1582327569.0,,,,,,,38328000000.0,594718000000.0,12794000000.0,9202000000.0,,44696928000.0,38685920000.0,3511022000.0,2343210000.0,,39186000000.0,850524000000.0,20061000000.0,12533000000.0,,31317000000.0,656797000000.0,17288000000.0,12028000000.0,,25269000000.0,607138000000.0,11806000000.0,8240000000.0,,30210000000.0,535666000000.0,13715000000.0,7126000000.0,,18053000000.0,262944000000.0,9887000000.0,5795000000.0,,16971000000.0,361877000000.0,6163000000.0,2079000000.0,,13039493879.0,9155147794.0,1322145141.0,701167520.0,,33505000000.0,648214000000.0,23486000000.0,15000000000.0,,75268877329.0,59589799995.0,6177515567.0,4630508748.0,,500366889000.0,848845496000.0,10815241000.0,8219879000.0,,65390000000.0,1071489000000.0,,16961000000.0,,1251145000000.0,23553919000000.0,,107464000000.0,,46758815000.0,57476312000.0,3314092000.0,3929175000.0,,,,,,,,8959577337.0,-791234999.0,-346599298.0,,48143000000.0,750062000000.0,16763000000.0,14296000000.0,,136317772041.0,129950874446.0,8796692227.0,3135116948.0,,144774489000.0,198176830000.0,38432698000.0,25277775000.0,,,,,,,,1492922000000.0,12990000000.0,7972000000.0,,116473209881.0,148027616008.0,2487649483.0,-482713689.0,,55789241000.0,31767185000.0,4209188000.0,2781913000.0,,,65144000000.0,,71000000.0,,47728000000.0,74490000000.0,8442000000.0,5867000000.0,,87928604000.0,163830346000.0,4673360000.0,3291132000.0,,83269203000.0,105774171000.0,3314092000.0,7328376000.0,,17775341000.0,14849844000.0,1093219000.0,784533000.0,,81250000000.0,1137673000000.0,,27028000000.0,,276368692000.0,89672964000.0,5347222000.0,3265657000.0,,43685000000.0,747276000000.0,21504000000.0,14812000000.0,,861192787.0,1521953318.0,176248418.0,434869656.0,,8064657885.0,12451723148.0,517800232.0,355537679.0,,184089000000.0,191090000000.0,29798000000.0,22619000000.0,,133378000000.0,76217000000.0,8963000000.0,5535000000.0,,863291000000.0,1213066000000.0,327790000000.0,221089000000.0,,53473814000.0,82035084000.0,8689545000.0,5993089000.0,,97449044000.0,126606976000.0,645738000.0,-1779526000.0,,6692011000.0,6654825000.0,479349000.0,340110000.0,,90972011304.0,45517415680.0,15822962606.0,9195626765.0,,11069000000.0,18892000000.0,-878000000.0,-1292000000.0,,324279000000.0,99149000000.0,10683000000.0,5415000000.0,,357211299000.0,122126973000.0,4384414000.0,3953008000.0,,55909256000.0,60711541000.0,-5302366000.0,-2611303000.0,,39395242707.0,24324511919.0,7270927797.0,4357587242.0,
T1,2016,2817913000.0,,,242008000.0,,,,,,,,,,,,,,,,,8386000000.0,,,2203000000.0,,8207000000.0,,,2837000000.0,,7030000000.0,,,2513000000.0,,7635000000.0,,,2294000000.0,,4534000000.0,,,1881000000.0,,4517000000.0,,,287000000.0,,2438000000.0,,,174000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10517000000.0,,,,,,,,,,,,,,,,,,,,33835272000.0,,,1808754000.0,,42181000000.0,,,6500000000.0,,,,,,,,,,,,30431013000.0,,3447063000.0,2116909000.0,,,,,,,,,,,,15353000000.0,,,5068000000.0,,,,,,,,,,,,,,,,,22222000000.0,,10449000000.0,7359000000.0,,,,,,,12017000000.0,,,4427000000.0,,,,,,,,,,,,,,,,,20263464075.0,,,-2302543371.0,,,,,,,13288470369.0,,,1073958267.0,,22650000000.0,,,-3441000000.0,,,,,,,23697149000.0,,4967242000.0,3767248000.0,,,,,,,82129000000.0,,,,,78221000000.0,,,,,14170864000.0,,-1303564000.0,-3179340000.0,,,,,,
T2,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2016,,,,,,,,,,,31179000000.0,,11467000000.0,8416000000.0,,34753834000.0,,,1594166000.0,,,,,,,24711000000.0,,,9077000000.0,,21271000000.0,,,6930000000.0,,23495000000.0,,,7010000000.0,,,,,,,,,,,,2592000000.0,,,13000000.0,,25421000000.0,,,13007000000.0,,14742728987.0,,1157998418.0,703045843.0,,,,,,,51634000000.0,,21536000000.0,14571000000.0,,841892000000.0,,165552000000.0,126315000000.0,,25303000000.0,,,1132000000.0,,,,,,,2457878759.0,,-788593707.0,-872905282.0,,42693000000.0,,,12326000000.0,,,,,,,120937000000.0,,,17655000000.0,,,,,,,,,,,,97128459000.0,,10781490000.0,7556664000.0,,,,,,,,,,,,40376683314.0,,,2683329253.0,,,,,,,63482980000.0,,,9113994000.0,,,,,,,70578000000.0,,,26642000000.0,,198481000000.0,,5512000000.0,3620000000.0,,35898000000.0,,,12929000000.0,,,,,,,,,,,,,,,,,72754000000.0,,4847000000.0,3756000000.0,,,,,,,41111454470.0,,,3764661361.0,,76173000000.0,,,-5991000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,42897822.0,,-4295953.0,-6558287.0,,,,,,
T4,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52799255080.0,,,4268913564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112964000000.0,,,1170000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2016,5736130000.0,,738831000.0,513565000.0,,,,,,,20884000000.0,,7523000000.0,5842000000.0,,22923237000.0,,1116739000.0,,,17930000000.0,,8004000000.0,7717000000.0,,16132000000.0,,8364000000.0,6003000000.0,,14424000000.0,,7465000000.0,5091000000.0,,16369000000.0,,7527000000.0,4066000000.0,,9712000000.0,,5318000000.0,3648000000.0,,9790000000.0,,4208000000.0,1678000000.0,,5055000000.0,,392000000.0,251000000.0,,,,,,,,,,,,268062000000.0,,,7597000000.0,,,,,,,601726000000.0,,,89706000000.0,,18433000000.0,,-124000000.0,,,,,,,,92068191.0,,-1178283743.0,-1234274377.0,,,,,,,64484175827.0,,4416058130.0,2149709771.0,,81709000000.0,,23062000000.0,14164000000.0,,,,,,,,,,,,71472232000.0,,11172384000.0,8382763000.0,,28083000000.0,,,,,,,,-118000000.0,,31236416931.0,,7881969928.0,5415725822.0,,42927000000.0,,1287000000.0,969000000.0,,45003821468.0,,3576368347.0,9527628101.0,,9675000000.0,,722000000.0,545000000.0,,46790000000.0,,22025000000.0,18430000000.0,,130183000000.0,,3670000000.0,2308000000.0,,24269000000.0,,11805000000.0,8256000000.0,,,,,,,3986507000.0,,409643000.0,249238000.0,,83560894010.0,,19627108033.0,14695291199.0,,51144126038.0,,3800029867.0,2894750425.0,,438798000000.0,,165148000000.0,109970000000.0,,26464299559.0,,2801527197.0,2066708349.0,,45228497000000.0,,-5462577000000.0,-6404697000000.0,,2054972087.0,,,209029394.0,,47890033000.0,,7396535000.0,5660669000.0,,4974362903.0,,-848548596.0,-817847329.0,,164748000000.0,,,,,154766000000.0,,,,,28992014.0,,-2586966.0,-4772649.0,,20048977476.0,,3500086673.0,,
S2,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115125992000.0,,7411485000.0,4132789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2016,12069724684.0,8590820550.0,1551890657.0,1047333230.0,,,,,,,42323000000.0,643083000000.0,17466000000.0,12047000000.0,,44600727000.0,37704140000.0,3723202000.0,2393412000.0,,39335000000.0,932977000000.0,18728000000.0,16139000000.0,,33685000000.0,714127000000.0,17513000000.0,12443000000.0,,29006000000.0,623026000000.0,14751000000.0,10149000000.0,,29747000000.0,514000000000.0,11761000000.0,9403000000.0,,19087000000.0,286739000000.0,9850000000.0,6600000000.0,,21985000000.0,521726000000.0,10739000000.0,4051000000.0,,10472392103.0,10259498642.0,884627483.0,597612951.0,,33737000000.0,884998000000.0,21849000000.0,16380000000.0,,65079283129.0,50368555628.0,5794061784.0,4094266129.0,,589635477000.0,1048196773000.0,14210307000.0,10780309000.0,,69997000000.0,1332410000000.0,,21898000000.0,,1178443000000.0,12763796000000.0,,-122464000000.0,,40188913000.0,54488990000.0,2157441000.0,2455733000.0,,,,,,,3350791142.0,4869324580.0,-1412161570.0,-124705870.0,,58691000000.0,843226000000.0,23891000000.0,17120000000.0,,128911736851.0,150708401078.0,4110322172.0,1081956120.0,,157472108000.0,193948332000.0,40729790000.0,24043621000.0,,,,,,,,1637498000000.0,27834000000.0,15150000000.0,,115125992327.0,131814168746.0,7411484822.0,4132788998.0,,55652275000.0,33564901000.0,3081699000.0,2016938000.0,,,68038000000.0,,-452000000.0,,52799000000.0,79787000000.0,6471000000.0,4269000000.0,,87982585000.0,171159852000.0,3535852000.0,2707132000.0,,85335247000.0,110503029000.0,6252750000.0,10122716000.0,,17707928000.0,14636111000.0,728416000.0,474085000.0,,89825000000.0,1421923000000.0,,35430000000.0,,271008641000.0,97502448000.0,7131935000.0,4388766000.0,,50732000000.0,906911000000.0,25318000000.0,17091000000.0,,1936644069.0,3576424374.0,194461430.0,200831393.0,,7587239092.0,16984520334.0,-121898110.0,69103740.0,,191441000000.0,179908000000.0,36558000000.0,27563000000.0,,92255000000.0,83466000000.0,9180000000.0,6860000000.0,,905036000000.0,1391301000000.0,323158000000.0,215880000000.0,,56226765000.0,86500195000.0,8391781000.0,6157146000.0,,112963551000.0,131081463000.0,3913606000.0,1169859000.0,,4490983000.0,5430269000.0,39691000.0,1112869000.0,,59659204222.0,26223846616.0,5520198745.0,2979331795.0,,10216000000.0,14693000000.0,-298000000.0,-688000000.0,,334827000000.0,106898000000.0,12775000000.0,8886000000.0,,293540998000.0,108840096000.0,2118493000.0,-48280000.0,,57489135000.0,75558659000.0,-7370420000.0,-10633332000.0,,37163772757.0,29918909280.0,6427250452.0,4087002631.0,
T1,2017,3274372000.0,,,319794000.0,,,,,,,,,,,,10002868000.0,,,548200000.0,,8886000000.0,,,2904000000.0,,8159000000.0,,,3002000000.0,,7090000000.0,,,2614000000.0,,7256000000.0,,,2628000000.0,,4724000000.0,,,2040000000.0,,5770000000.0,,,1564000000.0,,3438000000.0,,,358000000.0,,11078000000.0,,,5810000000.0,,15574058.0,,666167.0,424640.0,,,,,,,16923000000.0,,,4577000000.0,,261110000000.0,12542080000000.0,,37429000000.0,,11806000000.0,,610000000.0,,,,,,,,138185695.0,,-200490978.0,-199248426.0,,16189000000.0,,,4231000000.0,,,,,,,41463000000.0,,,10310000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15221717620.0,,,4223767358.0,,,,,,,25007295000.0,,,2269308000.0,,,,,,,26824000000.0,,,12029000000.0,,76351000000.0,,1957000000.0,1239000000.0,,13578000000.0,,6713000000.0,6047000000.0,,,,,,,,,,,,,,,,,23105709930.0,,,2953173164.0,,,,,,,20741367740.0,,,5507307020.0,,41960000000.0,,,4986000000.0,,,,,,,13716575000.0,,-563909000.0,-561339000.0,,,,,,,,,,,,75838000000.0,,,,,15760771000.0,,-1382163000.0,-1556156000.0,,8969631612.0,,577107239.0,,
T2,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2017,,,,,,,,,,,33886000000.0,,12744000000.0,8712000000.0,,30847623000.0,,,1251514000.0,,28484000000.0,,,9772000000.0,,26959000000.0,,,10740000000.0,,22376000000.0,,,7687000000.0,,21605000000.0,,,7383000000.0,,14439000000.0,,7306000000.0,5887000000.0,,18773000000.0,,,5643000000.0,,2953000000.0,,,92000000.0,,34080000000.0,,,16819000000.0,,23668063925.0,,2054137504.0,1394992811.0,,434685000000.0,,1869000000.0,579000000.0,,56369000000.0,,25764000000.0,16672000000.0,,744732000000.0,,124942000000.0,104325000000.0,,27893000000.0,,,1132000000.0,,,,,,,4841940627.0,,505931786.0,462619900.0,,49217000000.0,,,14652000000.0,,,,,,,120653000000.0,,,23072000000.0,,,,,,,,,,,,115082390000.0,,20905798000.0,14932806000.0,,,,,,,,,,,,40392828360.0,,,-1530885773.0,,,,,,,67359827000.0,,,11836623000.0,,,,,,,80853000000.0,,,30895000000.0,,,,,,,42775000000.0,,20632000000.0,16161000000.0,,,,,,,,,,,,,,,,,63328000000.0,,7295000000.0,4588000000.0,,,,,,,55016138799.0,,,9624858775.0,,99700000000.0,,,7981000000.0,,,,,,,,,,,,,,,,,263747000000.0,,,6593000000.0,,,,,,,45389644.0,,-1384840.0,-3192457.0,,,,,,
T4,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56161506868.0,,,3516894927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151978000000.0,,,12782000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2017,6505009000.0,,766052000.0,540034000.0,,,,,,,22376000000.0,,8296000000.0,5994000000.0,,20155263000.0,,1313543000.0,,,17857000000.0,,7720000000.0,7281000000.0,,17308000000.0,,8820000000.0,6575000000.0,,15205000000.0,,7687000000.0,5980000000.0,,15026000000.0,,6198000000.0,4291000000.0,,9910000000.0,,5314000000.0,4130000000.0,,12158000000.0,,6003000000.0,3082000000.0,,6459000000.0,,1212000000.0,897000000.0,,22728000000.0,,15465000000.0,10074000000.0,,42105453000.0,,2420327000.0,1567736000.0,,289965000000.0,,2648000000.0,1320000000.0,,35636000000.0,,15016000000.0,10200000000.0,,532357000000.0,,,72076000000.0,,20974000000.0,,592000000.0,1009000000.0,,,,,,,2174717915.0,,-73702079.0,-88919822.0,,32979000000.0,986844000000.0,14344000000.0,10710000000.0,,69595767055.0,,4250703473.0,2398135141.0,,82109000000.0,,21503000000.0,15221000000.0,,,,,,,,,,,,91331383000.0,,22509399000.0,16281751000.0,,25133000000.0,,,,,,,,-1344000000.0,,32281082749.0,,3121363835.0,2622118825.0,,42688000000.0,,1034000000.0,956000000.0,,47738152285.0,,4957088305.0,11643459114.0,,9739000000.0,,356000000.0,215000000.0,,55707000000.0,,28389000000.0,23488000000.0,,154046000000.0,,3574000000.0,2369000000.0,,28308000000.0,,14548000000.0,9633000000.0,,,,,,,3614798000.0,,-392864000.0,-477135000.0,,88536252421.0,,10401361195.0,7320593829.0,,43422458921.0,,6193995170.0,3804291598.0,,483551000000.0,,165941000000.0,111424000000.0,,36443910950.0,,9986556311.0,7360242218.0,,74017000000.0,,10307000000.0,6922000000.0,,2529842979.0,,645701499.0,535794548.0,,30413897000.0,,-873749000.0,-281857000.0,,6475016790.0,,538594151.0,551421877.0,,175488000000.0,,7146000000.0,4766000000.0,,152488000000.0,,,,,31006652.0,,-1696988.0,-2945344.0,,19321563780.0,,2594156101.0,,
S2,2017,,,,,,,,,,,,,,,,,,,,,,,,,,36417000000.0,,18854000000.0,12713000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134796452000.0,,12460936000.0,8707734000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2017,13367430980.0,9576510834.0,910336320.0,992622642.0,,,,,,,48767000000.0,647647000000.0,18748000000.0,9287000000.0,,41351033000.0,39880242000.0,3419661000.0,2101853000.0,,42156000000.0,972549000000.0,18494000000.0,12523000000.0,,36417000000.0,752982000000.0,18854000000.0,12713000000.0,,30063000000.0,640023000000.0,13911000000.0,9879000000.0,,29590000000.0,455294000000.0,10171000000.0,4262000000.0,,19626000000.0,294499000000.0,9911000000.0,7284000000.0,,24819000000.0,459147000000.0,10609000000.0,11389000000.0,,12476755925.0,11575103681.0,1353230250.0,980205997.0,,45269000000.0,1132011000000.0,29218000000.0,19571000000.0,,89981777048.0,58019897268.0,5941098870.0,4067139922.0,,593261420000.0,890899990000.0,3562398000.0,1986976000.0,,74117000000.0,1481553000000.0,33100000000.0,22835000000.0,,1014872000000.0,12268963000000.0,387756000000.0,126656000000.0,,46320367000.0,58000496000.0,2982073000.0,2492106000.0,,,,,,,6008474693.0,5827748949.0,547722429.0,505507847.0,,62672000000.0,1013259000000.0,22840000000.0,10015000000.0,,148479566904.0,145636661660.0,951839489.0,-4307648559.0,,162722955000.0,191724262000.0,43558482000.0,28284547000.0,,,,,,,,1794196000000.0,27391000000.0,21972000000.0,,134796451918.0,127545989450.0,12469842966.0,8707734117.0,,51186628000.0,35717569000.0,1561676000.0,682661000.0,,,71744000000.0,-2858000000.0,-2932000000.0,,56162000000.0,91140000000.0,3833000000.0,3147000000.0,,91269535000.0,194875718000.0,2262877000.0,2722632000.0,,90321343000.0,124079641000.0,8063862000.0,13143413000.0,,19774366000.0,20186275000.0,403858000.0,149569000.0,,112757000000.0,1655348000000.0,55756000000.0,39896000000.0,,311413743000.0,92328185000.0,7593509000.0,5004540000.0,,56747000000.0,989868000000.0,29211000000.0,22530000000.0,,1105303043.0,3680132932.0,129788224.0,100567494.0,,7530357170.0,18479955915.0,-974423080.0,-990908826.0,,193372000000.0,258729000000.0,7642000000.0,4250000000.0,,90262000000.0,89093000000.0,11235000000.0,7506000000.0,,972905000000.0,1595664000000.0,307787000000.0,202186000000.0,,70043206000.0,87393833000.0,14682214000.0,10427997000.0,,151978767000.0,137319985000.0,17823966000.0,12860964000.0,,3866311000.0,3856937000.0,619367000.0,877060000.0,,67200676222.0,28338404970.0,-3439795432.0,-4581144501.0,,12678000000.0,17333000000.0,892000000.0,-836000000.0,,362203000000.0,123059000000.0,15152000000.0,10422000000.0,,309648408000.0,110904352000.0,7606367000.0,4156435000.0,,60003768000.0,68060000000.0,-1644971000.0,-3590565000.0,,37667297908.0,32294593278.0,5434823525.0,4013814057.0,
T1,2018,,,,,,,,,,,,,,,,11791859000.0,,,561819000.0,,9910000000.0,,,3202000000.0,,9332000000.0,,,3799000000.0,,8303000000.0,,,3341000000.0,,7114000000.0,,,1902000000.0,,4995000000.0,,,2240000000.0,,5520000000.0,,,1858000000.0,,2821000000.0,,,130000000.0,,11768000000.0,1107006000000.0,,6161000000.0,,25428713.0,,2915382.0,2153858.0,,146076000000.0,,862000000.0,627000000.0,,18933000000.0,,,4969000000.0,,247347000000.0,11929126000000.0,,48481000000.0,,11736000000.0,,372000000.0,,,,,,,,110338890.0,,-266786277.0,-267881358.0,,17380000000.0,,,2057000000.0,,,,,,,41540000000.0,,,9827000000.0,,,,,,,,,,,,34502808000.0,,,1123565000.0,,,,,,,,,,,,14617349949.0,,,3427634396.0,,,,,,,24845928000.0,,,1688040000.0,,,,,,,31531000000.0,,,8789000000.0,,84643000000.0,,2208000000.0,1593000000.0,,16379000000.0,,8739000000.0,7383000000.0,,,,,,,,,,,,,,,,,29697313848.0,,,2535703811.0,,,,,,,15083145809.0,,,1132747053.0,,28781000000.0,,,648000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15989405000.0,,155859000.0,-2541860000.0,,9105524695.0,,873622246.0,,
T2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
