Période_détail,Période,ABJC_CA_PNB,ABJC_Total Bilan,ABJC_RE_RBE,ABJC_Résultat Net,ABJC_Capitaux propres,BICB_CA_PNB,BICB_Total Bilan,BICB_RE_RBE,BICB_Résultat Net,BICB_Capitaux propres,BICC_CA_PNB,BICC_Total Bilan,BICC_RE_RBE,BICC_Résultat Net,BICC_Capitaux propres,BNBC_CA_PNB,BNBC_Total Bilan,BNBC_RE_RBE,BNBC_Résultat Net,BNBC_Capitaux propres,BOAB_CA_PNB,BOAB_Total Bilan,BOAB_RE_RBE,BOAB_Résultat Net,BOAB_Capitaux propres,BOABF_CA_PNB,BOABF_Total Bilan,BOABF_RE_RBE,BOABF_Résultat Net,BOABF_Capitaux propres,BOAC_CA_PNB,BOAC_Total Bilan,BOAC_RE_RBE,BOAC_Résultat Net,BOAC_Capitaux propres,BOAM_CA_PNB,BOAM_Total Bilan,BOAM_RE_RBE,BOAM_Résultat Net,BOAM_Capitaux propres,BOAN_CA_PNB,BOAN_Total Bilan,BOAN_RE_RBE,BOAN_Résultat Net,BOAN_Capitaux propres,BOAS_CA_PNB,BOAS_Total Bilan,BOAS_RE_RBE,BOAS_Résultat Net,BOAS_Capitaux propres,CABC_CA_PNB,CABC_Total Bilan,CABC_RE_RBE,CABC_Résultat Net,CABC_Capitaux propres,CBIBF_CA_PNB,CBIBF_Total Bilan,CBIBF_RE_RBE,CBIBF_Résultat Net,CBIBF_Capitaux propres,CFAC_CA_PNB,CFAC_Total Bilan,CFAC_RE_RBE,CFAC_Résultat Net,CFAC_Capitaux propres,CIEC_CA_PNB,CIEC_Total Bilan,CIEC_RE_RBE,CIEC_Résultat Net,CIEC_Capitaux propres,ECOC_CA_PNB,ECOC_Total Bilan,ECOC_RE_RBE,ECOC_Résultat Net,ECOC_Capitaux propres,ETIT_CA_PNB,ETIT_Total Bilan,ETIT_RE_RBE,ETIT_Résultat Net,ETIT_Capitaux propres,FTSC_CA_PNB,FTSC_Total Bilan,FTSC_RE_RBE,FTSC_Résultat Net,FTSC_Capitaux propres,LNBB_CA_PNB,LNBB_Total Bilan,LNBB_RE_RBE,LNBB_Résultat Net,LNBB_Capitaux propres,NEIC_CA_PNB,NEIC_Total Bilan,NEIC_RE_RBE,NEIC_Résultat Net,NEIC_Capitaux propres,NSBC_CA_PNB,NSBC_Total Bilan,NSBC_RE_RBE,NSBC_Résultat Net,NSBC_Capitaux propres,NTLC_CA_PNB,NTLC_Total Bilan,NTLC_RE_RBE,NTLC_Résultat Net,NTLC_Capitaux propres,ONTBF_CA_PNB,ONTBF_Total Bilan,ONTBF_RE_RBE,ONTBF_Résultat Net,ONTBF_Capitaux propres,ORAC_CA_PNB,ORAC_Total Bilan,ORAC_RE_RBE,ORAC_Résultat Net,ORAC_Capitaux propres,ORGT_CA_PNB,ORGT_Total Bilan,ORGT_RE_RBE,ORGT_Résultat Net,ORGT_Capitaux propres,PALC_CA_PNB,PALC_Total Bilan,PALC_RE_RBE,PALC_Résultat Net,PALC_Capitaux propres,PRSC_CA_PNB,PRSC_Total Bilan,PRSC_RE_RBE,PRSC_Résultat Net,PRSC_Capitaux propres,SAFC_CA_PNB,SAFC_Total Bilan,SAFC_RE_RBE,SAFC_Résultat Net,SAFC_Capitaux propres,SCRC_CA_PNB,SCRC_Total Bilan,SCRC_RE_RBE,SCRC_Résultat Net,SCRC_Capitaux propres,SDCC_CA_PNB,SDCC_Total Bilan,SDCC_RE_RBE,SDCC_Résultat Net,SDCC_Capitaux propres,SDSC_CA_PNB,SDSC_Total Bilan,SDSC_RE_RBE,SDSC_Résultat Net,SDSC_Capitaux propres,SEMC_CA_PNB,SEMC_Total Bilan,SEMC_RE_RBE,SEMC_Résultat Net,SEMC_Capitaux propres,SGBC_CA_PNB,SGBC_Total Bilan,SGBC_RE_RBE,SGBC_Résultat Net,SGBC_Capitaux propres,SHEC_CA_PNB,SHEC_Total Bilan,SHEC_RE_RBE,SHEC_Résultat Net,SHEC_Capitaux propres,SIBC_CA_PNB,SIBC_Total Bilan,SIBC_RE_RBE,SIBC_Résultat Net,SIBC_Capitaux propres,SICC_CA_PNB,SICC_Total Bilan,SICC_RE_RBE,SICC_Résultat Net,SICC_Capitaux propres,SIVC_CA_PNB,SIVC_Total Bilan,SIVC_RE_RBE,SIVC_Résultat Net,SIVC_Capitaux propres,SLBC_CA_PNB,SLBC_Total Bilan,SLBC_RE_RBE,SLBC_Résultat Net,SLBC_Capitaux propres,SMBC_CA_PNB,SMBC_Total Bilan,SMBC_RE_RBE,SMBC_Résultat Net,SMBC_Capitaux propres,SNTS_CA_PNB,SNTS_Total Bilan,SNTS_RE_RBE,SNTS_Résultat Net,SNTS_Capitaux propres,SOGC_CA_PNB,SOGC_Total Bilan,SOGC_RE_RBE,SOGC_Résultat Net,SOGC_Capitaux propres,SPHC_CA_PNB,SPHC_Total Bilan,SPHC_RE_RBE,SPHC_Résultat Net,SPHC_Capitaux propres,STAC_CA_PNB,STAC_Total Bilan,STAC_RE_RBE,STAC_Résultat Net,STAC_Capitaux propres,STBC_CA_PNB,STBC_Total Bilan,STBC_RE_RBE,STBC_Résultat Net,STBC_Capitaux propres,SVOC_CA_PNB,SVOC_Total Bilan,SVOC_RE_RBE,SVOC_Résultat Net,SVOC_Capitaux propres,TTLC_CA_PNB,TTLC_Total Bilan,TTLC_RE_RBE,TTLC_Résultat Net,TTLC_Capitaux propres,TTLS_CA_PNB,TTLS_Total Bilan,TTLS_RE_RBE,TTLS_Résultat Net,TTLS_Capitaux propres,UNLC_CA_PNB,UNLC_Total Bilan,UNLC_RE_RBE,UNLC_Résultat Net,UNLC_Capitaux propres,UNXC_CA_PNB,UNXC_Total Bilan,UNXC_RE_RBE,UNXC_Résultat Net,UNXC_Capitaux propres
T3,2022,7811642000.0,,,1258015000.0,,,,,,,35027000000.0,,,9742000000.0,,38361914000.0,,,1805367000.0,,34512000000.0,,,17189000000.0,,40593000000.0,,,19046000000.0,,34193000000.0,,16661000000.0,15134000000.0,,25372000000.0,,10208000000.0,2898000000.0,,18117000000.0,,9270000000.0,7562000000.0,,29461000000.0,,,10923000000.0,,13129000000.0,,1294000000.0,863000000.0,,82244000000.0,,57513000000.0,43176000000.0,,40463427766.0,,3127869483.0,1894806089.0,,175419000000.0,,11484000000.0,7029000000.0,,70099000000.0,1683893000000.0,38764000000.0,28386000000.0,,836518000000.0,,,172184000000.0,,26393000000.0,,-583000000.0,,,,,,,,7410767022.0,,1851463093.0,1268594062.0,,56843000000.0,,,15100000000.0,,174596831597.0,,,13188387513.0,,110280000000.0,,,16852000000.0,,714800000000.0,,,106600000000.0,,,,,14761000000.0,,189320122000.0,,,41419739000.0,,51843203879.0,,,2879641263.0,,,,,-152000000.0,,50552361030.0,,-5359944121.0,-8210121702.0,,117258000000.0,,5203000000.0,3658000000.0,,62837741000.0,,,9857981000.0,,,,,,,154926000000.0,,,47084000000.0,,350192000000.0,,2805000000.0,1393000000.0,,63000000000.0,,36000000000.0,31100000000.0,,,,,,,,,,,,,,,,,194788000000.0,,,6465000000.0,,1080000000000.0,,,200300000000.0,,69635017177.0,,,11929470475.0,,169150000000.0,,,14642000000.0,,11230253393.0,,332130267.0,348728922.0,,111024669000.0,,10343611000.0,10434537000.0,,,,,,,419384000000.0,,,9149000000.0,,357587000000.0,,,,,,,,,,29250411566.0,,452205631.0,295606433.0,
T4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35307000000.0,,14387000000.0,2460000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67022000000.0,,-235000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40142271000.0,,3020512000.0,3064253000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,2023,2686955000.0,,,293221000.0,,,,,,,12004000000.0,,,1892000000.0,,12386377000.0,,,516579000.0,,11361000000.0,,,5844000000.0,,14669000000.0,,,6821000000.0,,14878000000.0,,9213000000.0,7100000000.0,,8405000000.0,,3540000000.0,1578000000.0,,6122000000.0,,3181000000.0,2829000000.0,,10331000000.0,,,4042000000.0,,4540000000.0,,787000000.0,588000000.0,,28096000000.0,,,16569000000.0,,47003983941.0,,2496846390.0,1217413707.0,,52271000000.0,,3002000000.0,1124000000.0,,25769000000.0,1748380000000.0,,11510000000.0,,295314000000.0,17320775000000.0,,53542000000.0,,10854000000.0,,308000000.0,,,,,,,,92677733.0,,-305775191.0,-270229489.0,,21383000000.0,2037064000000.0,,6559000000.0,,52735533488.0,,,3357252561.0,,34268000000.0,,,4827000000.0,,246200000000.0,,,33000000000.0,,,,,-3965000000.0,,64339996000.0,,,9416352000.0,,21228088687.0,,,848248019.0,,,65044000000.0,,-228000000.0,,24618058432.0,,,2601450050.0,,37114000000.0,,1932000000.0,915000000.0,,23470387000.0,,,611980000.0,,7649978666.0,,,855653665.0,,59476000000.0,,,22509000000.0,,135553000000.0,,1869000000.0,872000000.0,,23200000000.0,,14200000000.0,11600000000.0,,,,,,,1964095000.0,,,,,,,,,,72331099642.0,,,2553553117.0,,384700000000.0,,,82700000000.0,,19945922071.0,,,2409803481.0,,48829000000.0,,,1349000000.0,,,,,,,38747080000.0,,3458015000.0,3098054000.0,,,,,,,153174000000.0,,,2674000000.0,,124058000000.0,,,,,7814000000.0,,,69000000.0,,9397016068.0,,71554797.0,48233867.0,
T2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2023,8423103000.0,,,1182024000.0,,,,,,,40690000000.0,,,12061000000.0,,34428743000.0,,,454467000.0,,35505000000.0,,,17018000000.0,,44930000000.0,,,22299000000.0,,46003000000.0,,28376000000.0,25058000000.0,,26705000000.0,,11795000000.0,3753000000.0,,20264000000.0,,10590000000.0,8533000000.0,,33486000000.0,,,12888000000.0,,13048000000.0,,1231000000.0,887000000.0,,91764000000.0,,,48912000000.0,,,,,,,180556000000.0,,11981000000.0,6412000000.0,,79715000000.0,1740673000000.0,,36296000000.0,,919328000000.0,,,190097000000.0,,27095000000.0,,1062000000.0,,,,,,,,7260894436.0,,1726073297.0,1109162313.0,,63416000000.0,1932909000000.0,,18346000000.0,,148651723617.0,,,11199464454.0,,104379000000.0,,,16183000000.0,,753200000000.0,,,86000000000.0,,,,,-27379000000.0,,172795053000.0,,,22252800000.0,,55937281969.0,,,1304757980.0,,,,,-351000000.0,,53972184618.0,,-9682287775.0,-14046142368.0,,120735000000.0,,3430000000.0,2048000000.0,,62067879000.0,,,17986871000.0,,,,,,,185297000000.0,,,66696000000.0,,398935000000.0,,4508000000.0,1747000000.0,,73300000000.0,,,36200000000.0,,,,,,,,,,,,,,,,,179523000000.0,,,12165000000.0,,1201500000000.0,,,240600000000.0,,54478813169.0,,,4404106157.0,,142657000000.0,,,3984000000.0,,7072575557.0,,-1633425563.0,-1594566326.0,,123554282000.0,,11117980000.0,8455950000.0,,,,,,,430882000000.0,,,8402000000.0,,313038000000.0,,,5308000000.0,,,,,,,23708665592.0,,-832199875.0,-879406597.0,
T4,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35519000000.0,,14678000000.0,5778000000.0,,,,,,,45426000000.0,,,17022000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70073000000.0,,-579000000.0,,68134693800.0,,-4911844712.0,-10324162375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46425584000.0,,5002097000.0,5113828000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,2024,3078618000.0,,,371355000.0,,,,,,,16591000000.0,,,6512000000.0,,10824381000.0,,,-76181000.0,,10897000000.0,,,4843000000.0,,13906000000.0,,,6230000000.0,,17528000000.0,,11758000000.0,9340000000.0,,8663000000.0,,3514000000.0,1580000000.0,,5714000000.0,,2725000000.0,2286000000.0,,11504000000.0,,,4787000000.0,,4709000000.0,,661000000.0,517000000.0,,27889000000.0,,,16646000000.0,,40320709406.0,,1967745868.0,1010141198.0,,54206000000.0,,3624000000.0,2633000000.0,,28082000000.0,1953547000000.0,,12404000000.0,,299667000000.0,16094656000000.0,138461000000.0,63453000000.0,,5372000000.0,,204000000.0,,,25769000000.0,,2112000000.0,1501000000.0,,105827562.0,,-181125157.0,-94719306.0,,21849000000.0,2078021000000.0,,7103000000.0,,60748134183.0,,,4616715612.0,,34693000000.0,,,5279000000.0,,261100000000.0,,,37900000000.0,,,,,-3012000000.0,,51001068000.0,,,6986441000.0,,18344124120.0,,,81026629.0,,,72390000000.0,,-407000000.0,,28842209966.0,,6162414933.0,4686929801.0,,38253000000.0,,1388000000.0,504000000.0,,21706375000.0,,,-416350000.0,,,,,,,65427000000.0,,,26498000000.0,,149433000000.0,,3032000000.0,1288000000.0,,23700000000.0,,,12300000000.0,,,,,,,,,,,,,,,,,70179117404.0,,,2922294656.0,,425400000000.0,,,96600000000.0,,19130746290.0,,,1658721133.0,,54968000000.0,,,1126000000.0,,,,,,,45603711000.0,,5291394000.0,3840367000.0,,,,,,,157073000000.0,,,3178000000.0,,126905000000.0,,,1627000000.0,,,,,,,6885002326.0,,-1188010673.0,-1228413587.0,
T2,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2024,9265350000.0,,,1130926000.0,,,,,,,49942000000.0,,,18172000000.0,,32755862000.0,,,-31576000.0,,34156000000.0,,,14015000000.0,,42911000000.0,,,18594000000.0,,53371000000.0,,34460000000.0,26293000000.0,,,,,,,15920000000.0,,6103000000.0,4241000000.0,,,,,,,14627000000.0,,1563000000.0,1055000000.0,,92405000000.0,,,49804000000.0,,,,,,,,,,,,86623000000.0,1754771000000.0,,38491000000.0,,898105000000.0,,,205860000000.0,,18486000000.0,,-1104000000.0,,,,,,,,5223554804.0,,807297725.0,711091001.0,,72573000000.0,2229850000000.0,,23687000000.0,,171080887336.0,,,15160838111.0,,106269000000.0,,,13296000000.0,,796900000000.0,,,118600000000.0,,,,,-13247000000.0,,143468442000.0,,,16156388000.0,,,,,,,,,,,,59805461590.0,,-1077767863.0,-5191997803.0,,,,,,,61657597000.0,,,17917515000.0,,,,,,,196044000000.0,,,74558000000.0,,445544000000.0,,7540000000.0,2851000000.0,,75700000000.0,,,38600000000.0,,,,,,,,,,,,,,,,,180962000000.0,,,5375000000.0,,1319000000000.0,,,288900000000.0,,62301857900.0,,,8261656754.0,,186335000000.0,,,10018000000.0,,1250792058.0,,-920794650.0,-610943112.0,,,,,,,,,,,,464969000000.0,,,9334000000.0,,371263000000.0,,,5824000000.0,,,,,,,19884358508.0,,-2109485495.0,-2165166944.0,
T4,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49666000000.0,,,19984000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74195000000.0,,-165000000.0,,87219126842.0,,8076140771.0,2590611302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,2025,3175808000.0,,,345949000.0,,,,,,,18130000000.0,,,8011000000.0,,11207239000.0,,,16148000.0,,11081000000.0,,,4446000000.0,,14223000000.0,,,5195000000.0,,18392000000.0,,12330000000.0,10703000000.0,,8394000000.0,,3257000000.0,3021000000.0,,4781000000.0,,1690000000.0,1138000000.0,,11776000000.0,,,5230000000.0,,5165000000.0,,432000000.0,211000000.0,,28671000000.0,,,17626000000.0,,46161048347.0,,4905673570.0,3836406618.0,,,,,,,29738000000.0,2052696000000.0,,13258000000.0,,311941000000.0,17522800000000.0,150942000000.0,74009000000.0,,5745000000.0,,-78000000.0,,,24189000000.0,,2172000000.0,1573000000.0,,48534243.0,,-285395911.0,-189949576.0,,22402000000.0,2562434000000.0,,7138000000.0,,54079129836.0,,,5479039619.0,,36173000000.0,,,3745000000.0,,283600000000.0,,,38600000000.0,,,,,4797000000.0,,67519358000.0,,,11562398000.0,,,,,,,,73586000000.0,,13000000.0,,25085603720.0,,4530010449.0,3207625825.0,,41642000000.0,,1093000000.0,604000000.0,,23057029000.0,,,-193185000.0,,,,,,,66275000000.0,,,27081000000.0,,155873000000.0,,3082000000.0,1323000000.0,,26500000000.0,,,13600000000.0,,,,,,,,,,,,,,,,,54777463976.0,,,2714815384.0,,471600000000.0,,,108400000000.0,,31207467428.0,,,6018865928.0,,94319000000.0,,,11804000000.0,,,,,,,61423555000.0,,12354560000.0,9405856000.0,,,,,,,147983000000.0,,,2207000000.0,,110814000000.0,,,1513000000.0,,,,,,,7844497968.0,,,8205765710.0,
T2,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T4,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
